Category,precision,recall,f1-score,support
Community,0.5273,0.7285,0.6117,3145.0000
Entertainment,0.6473,0.7183,0.6809,2772.0000
Food,0.7547,0.6263,0.6845,7859.0000
Nightlife,0.5307,0.6440,0.5819,1410.0000
Outdoors,0.6602,0.7076,0.6831,2216.0000
Shopping,0.7431,0.7122,0.7273,6702.0000
Travel,0.8414,0.8035,0.8220,7732.0000
macro avg,0.6721,0.7058,0.6845,31836.0000
weighted avg,0.7250,0.7120,0.7148,31836.0000
