epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.048448,0.897752,1.700764,3.005501,0.250000,0.750000,0.132027,32.300159,4.885158,4.885158,32.065380,1.621402,1.621402
2,-0.062359,0.185042,0.068511,3.448316,0.250000,0.750000,0.166935,32.468998,6.256370,1.582580,32.084694,2.127104,0.700042
3,-0.160953,0.028813,0.175737,3.486470,0.250000,0.750000,0.203148,32.511196,6.731269,0.766014,32.091919,2.406749,0.588928
4,0.198248,0.004799,0.189126,3.538632,0.250000,0.750000,0.241122,32.591019,6.975329,0.813029,32.122864,2.666546,0.769465
5,0.059300,0.010598,0.727663,3.585797,0.250000,0.750000,0.275936,32.721092,7.122262,0.725742,32.175716,2.926635,0.758313
6,-0.067705,0.006701,0.304509,3.644568,0.250000,0.750000,0.309538,32.947704,7.275737,0.880566,32.252773,3.186991,0.802047
7,-0.004716,0.001236,0.506370,3.615312,0.250000,0.750000,0.341318,33.329052,7.607649,1.192969,32.364368,3.475787,0.734812
8,0.018348,0.001732,0.548944,3.604962,0.250000,0.750000,0.372533,33.743896,8.052495,1.227513,32.479847,3.748504,0.623457
9,0.159222,0.002026,0.566957,3.611899,0.250000,0.750000,0.403977,34.058075,8.479429,1.164547,32.566154,3.970326,0.559888
10,0.017704,0.003305,1.493037,3.606542,0.250000,0.750000,0.435802,34.206478,8.782592,1.049753,32.615009,4.144695,0.529478
11,0.007567,0.002326,0.542494,3.605901,0.250000,0.750000,0.470958,34.245647,8.951287,0.954598,32.640560,4.302754,0.602848
12,-0.002865,0.003712,0.217944,3.570705,0.250000,0.750000,0.508200,34.242035,9.068937,0.803270,32.652050,4.452687,0.630625
13,0.021480,0.003005,0.243901,3.518705,0.250000,0.750000,0.544852,34.222397,9.163743,0.755667,32.660072,4.602461,0.631183
14,-0.010058,0.008008,0.346773,3.503870,0.250000,0.750000,0.580534,34.191776,9.242807,0.775300,32.669563,4.764223,0.626840
15,-0.004023,0.011317,0.267304,3.445558,0.250000,0.750000,0.616646,34.153641,9.307518,0.727697,32.680904,4.936106,0.680033
16,-0.085297,0.008248,0.488577,3.397484,0.250000,0.750000,0.651907,34.118217,9.369073,0.783048,32.696903,5.118441,0.733181
