Category,precision,recall,f1-score,support
Community,28.81 ± 1.92,47.31 ± 7.16,35.50 ± 1.05,53620.00 ± 414.73
Entertainment,14.44 ± 2.91,20.60 ± 10.01,15.78 ± 2.33,27240.00 ± 870.63
Food,44.00 ± 2.03,24.25 ± 7.58,30.63 ± 5.99,140280.00 ± 834.87
Nightlife,13.32 ± 4.22,22.54 ± 9.95,15.37 ± 3.22,19860.00 ± 477.49
Outdoors,23.83 ± 2.45,31.76 ± 6.34,26.75 ± 2.11,20060.00 ± 687.75
Shopping,42.36 ± 2.93,32.56 ± 11.50,35.68 ± 4.79,110220.00 ± 952.37
Travel,36.21 ± 3.33,46.32 ± 5.90,40.28 ± 1.36,38320.00 ± 567.45
macro avg,29.00 ± 1.01,32.19 ± 1.27,28.57 ± 0.63,409600.00 ± 0.00
