epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.003844,0.707215,1.949895,3.275615,0.250000,0.750000,0.132738,32.320347,4.900524,4.900524,32.058548,1.659417,1.659417
2,0.003454,0.088781,0.328171,3.878226,0.250000,0.750000,0.168536,32.463898,6.132949,1.562137,32.081081,2.217703,0.891104
3,0.062491,0.004932,0.376840,3.905468,0.250000,0.750000,0.204547,32.515060,6.668244,0.853990,32.090397,2.558514,0.725394
4,-0.047300,0.002437,0.244934,4.003048,0.250000,0.750000,0.241269,32.545937,6.976658,0.866936,32.100655,2.847127,0.762518
5,0.000509,0.002080,0.304315,4.048985,0.250000,0.750000,0.277413,32.577339,7.204722,0.797930,32.122032,3.158573,0.818153
6,0.000447,0.004244,0.302049,4.034063,0.250000,0.750000,0.312037,32.612381,7.334666,0.614570,32.153793,3.459491,0.762075
7,-0.013458,0.005065,0.173085,4.045856,0.250000,0.750000,0.347623,32.641769,7.429739,0.605181,32.185932,3.726970,0.871282
8,0.053352,0.002592,0.330154,3.990632,0.250000,0.750000,0.382154,32.749428,7.501495,0.750403,32.246521,4.019243,0.913594
9,0.023248,0.006696,0.517091,3.961404,0.250000,0.750000,0.415934,33.046219,7.644117,1.213613,32.353931,4.364669,1.029066
10,0.033943,0.008798,0.626563,3.880781,0.250000,0.750000,0.448356,33.320992,7.910388,1.378216,32.442493,4.638117,0.729881
11,-0.007489,0.008838,0.222067,3.890480,0.250000,0.750000,0.481460,33.474220,8.213437,1.494501,32.495258,4.829823,0.679755
12,0.022308,0.007458,0.281339,3.859349,0.250000,0.750000,0.514950,33.531418,8.467735,1.244837,32.523037,4.987129,0.675168
13,0.049449,0.007401,0.302885,3.829189,0.250000,0.750000,0.548644,33.535862,8.637538,1.095472,32.542850,5.143298,0.675925
14,-0.014525,0.009574,0.176308,3.846894,0.250000,0.750000,0.583065,33.518505,8.756074,0.906325,32.561363,5.308088,0.723241
15,-0.003351,0.016647,0.200334,3.810711,0.250000,0.750000,0.616972,33.484787,8.830736,0.760848,32.577576,5.465383,0.739406
16,0.002508,0.014082,0.179951,3.773722,0.250000,0.750000,0.649832,33.446262,8.886038,0.747688,32.596138,5.634100,0.763856
17,0.031102,0.014672,0.199969,3.730290,0.250000,0.750000,0.682628,33.411549,8.946845,0.679107,32.613728,5.803113,0.721779
18,-0.003854,0.008787,0.207502,3.706582,0.250000,0.750000,0.714929,33.366108,8.999804,0.706347,32.633591,5.969799,0.752059
19,0.013721,0.014741,0.210634,3.644849,0.250000,0.750000,0.746310,33.313522,9.032236,0.605766,32.652050,6.123605,0.744210
20,0.006536,0.015675,0.211242,3.637979,0.250000,0.750000,0.777108,33.259125,9.058043,0.644074,32.670296,6.279548,0.755117
21,0.011234,0.011787,0.307761,3.649342,0.250000,0.750000,0.806639,33.203220,9.084332,0.632845,32.690376,6.437214,0.766753
22,-0.021055,0.008878,0.188180,3.666465,0.250000,0.750000,0.836005,33.143921,9.118837,0.608587,32.711239,6.590732,0.760022
23,-0.047561,0.050881,0.397959,3.718487,0.250000,0.750000,0.863892,33.093060,9.178341,0.963069,32.732834,6.747488,0.772144
24,0.061534,0.013029,0.308798,3.686720,0.250000,0.750000,0.891013,33.040543,9.238060,0.727504,32.755230,6.903140,0.821801
25,0.012719,0.006022,0.322354,3.713303,0.250000,0.750000,0.917396,32.982616,9.285117,0.761951,32.779060,7.062780,0.780341
26,-0.005509,0.016292,0.361108,3.778520,0.250000,0.750000,0.942586,32.923866,9.326173,0.676459,32.801807,7.212153,0.800749
27,0.011169,0.007458,0.423310,3.838079,0.250000,0.750000,0.967280,32.857975,9.353540,0.680268,32.826641,7.355848,0.790212
28,0.036413,0.004026,0.314154,3.940265,0.250000,0.750000,0.990968,32.797535,9.408905,0.850028,32.852005,7.506269,0.835945
29,0.026700,0.009588,0.332504,3.949625,0.250000,0.750000,1.014099,32.739056,9.473360,0.824228,32.878151,7.661493,0.809060
30,-0.005486,0.003819,0.208246,4.141267,0.250000,0.750000,1.036271,32.686916,9.553590,0.897057,32.902767,7.808969,0.812055
31,-0.045578,0.146448,0.334944,4.282539,0.250000,0.750000,1.057335,32.637516,9.648494,0.918307,32.925632,7.945262,0.812366
32,0.021664,0.006779,0.361266,4.419341,0.250000,0.750000,1.077532,32.592468,9.754447,1.001364,32.950165,8.083136,0.803661
33,0.017310,0.014283,0.285978,4.569143,0.250000,0.750000,1.097237,32.569855,9.880645,1.077500,32.973972,8.216041,0.801944
34,0.030685,0.010202,0.243019,4.625490,0.250000,0.750000,1.116126,32.531368,9.987366,0.992300,32.997688,8.346340,0.823683
35,-0.008458,0.006925,0.437900,4.879879,0.250000,0.750000,1.134025,32.485687,10.067617,0.901238,33.024254,8.478651,0.791579
36,-0.014055,0.005531,0.306064,5.072429,0.250000,0.750000,1.151449,32.442383,10.122063,0.653958,33.047436,8.602696,0.789967
37,-0.041193,0.009687,0.328281,5.398317,0.250000,0.750000,1.168368,32.392204,10.170101,0.648456,33.064743,8.714023,0.771323
38,-0.014205,0.007241,0.252829,5.602895,0.250000,0.750000,1.184421,32.330883,10.208592,0.545630,33.083538,8.823334,0.757004
39,0.008181,0.004142,0.278193,5.831295,0.250000,0.750000,1.200145,32.272655,10.238738,0.536756,33.101025,8.935921,0.761135
40,-0.004216,0.002998,0.293821,5.934353,0.250000,0.750000,1.215524,32.207214,10.262139,0.514576,33.116562,9.039639,0.747664
