epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.028031,0.931039,1.038983,4.700140,0.193164,32.384441,6.561305,6.561305,32.096947,3.076489,3.076489
2,0.012136,0.020007,0.222890,5.661797,0.284404,32.550678,8.204628,4.680785,32.169331,4.389082,2.599946
3,-0.003757,0.258217,0.168950,6.130380,0.371747,32.293690,8.257820,0.693872,32.246311,5.424189,2.375635
4,0.017538,0.001541,0.168142,6.296021,0.453465,32.030827,8.229872,0.275974,32.289597,6.175304,2.015071
5,-0.025351,0.001196,0.153899,6.266595,0.527941,31.794224,8.215766,0.260312,32.312489,6.693082,1.665310
6,0.003765,0.002965,0.176376,6.187541,0.593916,31.591412,8.223790,0.332726,32.322540,7.022345,1.368873
7,-0.006089,0.011129,0.156773,6.105050,0.650563,31.418686,8.230793,0.353037,32.320866,7.260416,1.171443
8,-0.014901,0.017006,0.170715,6.071712,0.697467,31.276114,8.240396,0.314853,32.312927,7.433908,0.968685
9,-0.006732,0.006174,0.130389,6.034579,0.734621,31.166170,8.271283,0.395884,32.305172,7.561956,0.812778
10,-0.000470,0.013498,0.135081,5.993865,0.762455,31.083759,8.289106,0.390547,32.295067,7.641766,0.630348
11,-0.003868,0.008472,0.120318,6.002537,0.781824,31.025009,8.295772,0.110149,32.286331,7.693369,0.442765
12,0.002520,0.019026,0.128546,6.007773,0.793923,30.989298,8.299514,0.106480,32.279751,7.720963,0.288920
13,0.008897,0.013112,0.124314,6.010026,0.800285,30.970612,8.303922,0.066448,32.275669,7.732313,0.167002
14,-0.031523,0.019952,0.137872,6.035843,0.802670,30.963757,8.306225,0.037365,32.274071,7.735884,0.073807
15,0.007323,0.013839,0.129779,6.037596,0.803015,30.962778,8.306660,0.006050,32.273796,7.736317,0.014897
