Category,precision,recall,f1-score,support
Community,0.5253,0.6396,0.5768,5829.0000
Entertainment,0.4939,0.4525,0.4723,2420.0000
Food,0.5717,0.5137,0.5412,7594.0000
Nightlife,0.3597,0.3391,0.3491,991.0000
Outdoors,0.4802,0.4798,0.4800,2280.0000
Shopping,0.6246,0.6267,0.6256,10211.0000
Travel,0.4351,0.3669,0.3981,1717.0000
macro avg,0.4987,0.4883,0.4919,31042.0000
weighted avg,0.5533,0.5535,0.5517,31042.0000
