Category,precision,recall,f1-score,support
Community,18.58,14.37,16.20,101600.00
Entertainment,10.38,6.36,7.89,34600.00
Food,25.42,44.60,32.39,127800.00
Nightlife,0.00,0.00,0.00,8400.00
Outdoors,6.67,2.86,4.00,35000.00
Shopping,36.17,32.65,34.32,185000.00
Travel,8.57,4.35,5.77,27600.00
macro avg,15.11,15.03,14.37,520000.00
