Category,precision,recall,f1-score,support
Community,0.3197,0.3653,0.3410,13721.0000
Entertainment,0.2740,0.2538,0.2635,8751.0000
Food,0.4077,0.2630,0.3197,28218.0000
Nightlife,0.1845,0.4233,0.2570,5838.0000
Outdoors,0.2235,0.2619,0.2412,5457.0000
Shopping,0.4056,0.4051,0.4053,21696.0000
Travel,0.3033,0.3161,0.3096,5852.0000
macro avg,0.3026,0.3269,0.3053,89533.0000
weighted avg,0.3481,0.3261,0.3287,89533.0000
