Category,precision,recall,f1-score,support
Community,0.5102,0.7405,0.6042,3145.0000
Entertainment,0.7141,0.7128,0.7135,2772.0000
Food,0.7742,0.6161,0.6862,7859.0000
Nightlife,0.4295,0.7255,0.5396,1410.0000
Outdoors,0.6163,0.7270,0.6671,2216.0000
Shopping,0.7832,0.6829,0.7296,6702.0000
Travel,0.8463,0.8110,0.8283,7732.0000
macro avg,0.6677,0.7166,0.6812,31836.0000
weighted avg,0.7360,0.7108,0.7163,31836.0000
