epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.005970,1.056457,1.301999,4.428553,0.193520,32.419918,6.697883,6.697883,32.111771,3.095803,3.095803
2,-0.089157,0.037029,0.249098,5.584096,0.286743,32.692688,8.584368,4.902949,32.214066,4.477943,2.687284
3,-0.042616,0.009464,0.235189,6.001947,0.380003,32.423046,8.618632,0.900961,32.369324,5.637958,2.563794
4,-0.040769,0.014762,0.210491,6.230544,0.472771,32.127605,8.589591,0.474863,32.446869,6.481113,2.223204
5,-0.038674,0.010544,0.172363,6.185233,0.564836,31.836645,8.573513,0.433252,32.498684,7.175353,2.170073
6,-0.005051,0.041421,0.171992,6.030671,0.655949,31.549652,8.594052,0.612345,32.549000,7.774922,2.191369
7,0.092470,0.010045,0.192187,5.854890,0.745945,31.267685,8.596691,0.342877,32.578812,8.234370,1.831315
8,0.019371,0.006810,0.202227,5.670076,0.834575,31.005819,8.660441,0.824441,32.616882,8.646711,1.716838
9,-0.002503,0.015753,0.129009,5.529518,0.921629,30.748672,8.715280,0.463818,32.626846,8.974885,1.583727
10,-0.012688,0.017256,0.136481,5.329355,1.006992,30.489599,8.747223,0.373810,32.642452,9.301136,1.577010
11,0.002040,0.006667,0.148655,5.186409,1.090449,30.243406,8.793921,0.558930,32.653973,9.586984,1.486694
12,0.003333,0.007328,0.132068,5.087759,1.171854,29.992392,8.800491,0.312508,32.663448,9.870623,1.481077
13,0.000240,0.001613,0.168719,4.956272,1.250916,29.750410,8.823489,0.246601,32.678104,10.137493,1.450450
14,-0.011763,0.000951,0.131608,4.879879,1.326578,29.518520,8.853569,0.236290,32.680080,10.367139,1.361217
15,-0.000966,0.002812,0.131414,4.841926,1.394999,29.293346,8.887551,0.234768,32.687706,10.604494,1.345703
16,0.005718,0.001052,0.136323,4.814633,1.449582,29.079699,8.922731,0.226068,32.694164,10.824884,1.348285
17,-0.001876,0.000859,0.147981,4.808445,1.491893,28.873877,8.968137,0.213821,32.697914,11.016668,1.276209
18,0.006902,0.000619,0.143797,4.810084,1.524557,28.676315,9.016270,0.214445,32.704765,11.209715,1.234056
