cc_e2e_alabama_s1	alabama	1	results/check2hgi_design_k_resln_mae_l0_1/alabama/mtlnet_lr1.0e-04_bs2048_ep50_20260615_234823_2469847
cc_e2e_alabama_s7	alabama	7	results/check2hgi_design_k_resln_mae_l0_1/alabama/mtlnet_lr1.0e-04_bs2048_ep50_20260615_235215_2471522
cc_e2e_florida_s1	florida	1	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260615_234827_2469851
cc_e2e_alabama_s100	alabama	100	results/check2hgi_design_k_resln_mae_l0_1/alabama/mtlnet_lr1.0e-04_bs2048_ep50_20260616_002304_2483611
cc_e2e_florida_s7	florida	7	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260615_235618_2473019
cc_e2e_florida_s100	florida	100	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260616_002707_2485169
