base_alabama	alabama	none	results/check2hgi_design_k_resln_mae_l0_1/alabama/mtlnet_lr1.0e-04_bs2048_ep50_20260617_072256_3332232
covmax_alabama	alabama	coverage_max	results/check2hgi_design_k_resln_mae_l0_1/alabama/mtlnet_lr1.0e-04_bs2048_ep50_20260617_072256_3332238
base_florida	florida	none	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260617_072628_3333640
covmax_florida	florida	coverage_max	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260617_072636_3333842
coventr_alabama	alabama	coverage_entropy	results/check2hgi_design_k_resln_mae_l0_1/alabama/mtlnet_lr1.0e-04_bs2048_ep50_20260617_080716_3350561
coventr_florida	florida	coverage_entropy	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260617_080720_3350567
