Category,precision,recall,f1-score,support
Community,43.63 ± 2.95,59.23 ± 5.83,50.12 ± 3.16,43860.00 ± 54.77
Entertainment,39.12 ± 4.86,49.46 ± 5.37,43.49 ± 3.77,16740.00 ± 54.77
Food,54.50 ± 2.28,39.38 ± 4.20,45.66 ± 3.42,86900.00 ± 0.00
Nightlife,37.06 ± 2.35,48.54 ± 9.16,41.89 ± 4.92,9060.00 ± 54.77
Outdoors,38.59 ± 3.84,44.67 ± 5.99,41.19 ± 3.51,14240.00 ± 54.77
Shopping,53.64 ± 2.14,47.33 ± 7.84,50.00 ± 4.76,65760.00 ± 54.77
Travel,39.43 ± 4.26,52.90 ± 4.50,45.03 ± 3.48,17620.00 ± 44.72
macro avg,43.71 ± 2.17,48.79 ± 3.02,45.34 ± 2.53,254180.00 ± 83.67
