epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.021448,0.523817,1.596696,2.820116,0.250000,0.750000,0.114505,32.143688,3.296772,3.296772,32.029404,1.097435,1.097435
2,0.072499,0.161109,0.326906,3.283150,0.250000,0.750000,0.129306,32.281345,4.713258,1.548664,32.048630,1.586043,0.608782
3,-0.084660,0.016693,0.162459,3.292405,0.250000,0.750000,0.144613,32.378979,5.542315,0.952145,32.063946,1.889239,0.458172
4,0.026851,0.006218,0.167734,3.303079,0.250000,0.750000,0.160195,32.433666,6.046982,0.667344,32.077000,2.118613,0.417802
5,0.003390,0.005786,0.189610,3.336746,0.250000,0.750000,0.176020,32.471127,6.385950,0.542586,32.088978,2.307632,0.389691
6,-0.005836,0.005874,0.152566,3.388110,0.250000,0.750000,0.192031,32.503113,6.632962,0.516082,32.099964,2.460483,0.373295
7,0.000358,0.014701,0.162276,3.432737,0.250000,0.750000,0.208289,32.546803,6.811922,0.541507,32.111267,2.591646,0.413990
8,-0.045087,0.010678,0.168385,3.415048,0.250000,0.750000,0.224095,32.607964,6.944580,0.549967,32.130657,2.729692,0.444456
9,-0.066696,0.004429,0.622528,3.472024,0.250000,0.750000,0.238883,32.687000,7.050511,0.433536,32.160786,2.886559,0.434621
10,0.050910,0.004281,0.295276,3.567771,0.250000,0.750000,0.254179,32.802822,7.151195,0.506022,32.199524,3.060138,0.473868
11,0.005158,0.006045,0.395698,3.631798,0.250000,0.750000,0.270095,32.938305,7.252667,0.508735,32.241901,3.222383,0.451307
12,0.063643,0.005351,0.297526,3.619653,0.250000,0.750000,0.285594,33.068768,7.359704,0.497702,32.282818,3.364380,0.412915
13,0.039552,0.009322,0.703287,3.625857,0.250000,0.750000,0.300424,33.185162,7.476003,0.491911,32.320045,3.496389,0.363373
14,-0.065056,0.085865,0.561156,3.680885,0.250000,0.750000,0.315429,33.311352,7.609386,0.553409,32.357403,3.615867,0.352973
15,0.075477,0.006855,0.450869,3.649767,0.250000,0.750000,0.330702,33.455330,7.766646,0.631986,32.397987,3.737703,0.355775
16,0.001604,0.004149,0.511974,3.686821,0.250000,0.750000,0.346002,33.601471,7.951183,0.668920,32.437801,3.852602,0.327155
17,0.037316,0.006374,0.484313,3.642455,0.250000,0.750000,0.360998,33.724670,8.140364,0.689192,32.473019,3.961455,0.307682
18,-0.016443,0.004853,0.299843,3.686253,0.250000,0.750000,0.376087,33.814682,8.300515,0.654774,32.500744,4.054900,0.295811
19,0.002967,0.004319,0.435335,3.701500,0.250000,0.750000,0.391546,33.882923,8.449849,0.659783,32.523647,4.143563,0.311836
20,-0.035857,0.002581,0.503250,3.700521,0.250000,0.750000,0.406771,33.930237,8.586272,0.586642,32.541122,4.223789,0.301893
21,0.031748,0.003041,0.388495,3.713509,0.250000,0.750000,0.422330,33.958191,8.699190,0.525345,32.555664,4.305146,0.312132
22,0.041000,0.003158,0.234339,3.743926,0.250000,0.750000,0.438283,33.969776,8.784602,0.479026,32.567112,4.385180,0.310237
23,-0.014503,0.004111,0.305096,3.719465,0.250000,0.750000,0.454136,33.973801,8.852606,0.458178,32.575943,4.460946,0.325521
24,-0.193517,0.015137,0.306928,3.718258,0.250000,0.750000,0.469840,33.968922,8.905014,0.473745,32.584541,4.540047,0.341711
25,0.129274,0.010841,0.637381,3.705524,0.250000,0.750000,0.484886,33.962524,8.956690,0.433750,32.593845,4.625723,0.337080
26,-0.082268,0.007471,0.331465,3.761525,0.250000,0.750000,0.499933,33.952320,8.998996,0.399680,32.601700,4.707208,0.341996
27,0.041009,0.007147,0.456333,3.763431,0.250000,0.750000,0.515108,33.945431,9.052272,0.555444,32.610466,4.789825,0.355118
28,-0.005818,0.010855,0.392051,3.832808,0.250000,0.750000,0.530393,33.940666,9.116371,0.574552,32.619045,4.869614,0.355032
29,-0.008631,0.014137,0.348119,3.832233,0.250000,0.750000,0.545743,33.934093,9.186308,0.574051,32.627155,4.950394,0.367177
30,-0.067946,0.012061,0.296435,3.849831,0.250000,0.750000,0.560898,33.927872,9.260743,0.580552,32.636490,5.036398,0.388102
31,-0.009068,0.011872,0.288964,3.860258,0.250000,0.750000,0.575658,33.919216,9.330728,0.521261,32.646069,5.124829,0.381087
32,-0.055087,0.010628,0.412999,3.902030,0.250000,0.750000,0.590125,33.910469,9.393670,0.471586,32.654747,5.211270,0.377761
33,0.048652,0.015716,0.303125,4.036580,0.250000,0.750000,0.604899,33.895332,9.445488,0.444537,32.664627,5.299283,0.403725
34,-0.020222,0.012486,0.294924,4.098267,0.250000,0.750000,0.620022,33.879150,9.489265,0.445054,32.675385,5.393491,0.427020
35,0.101514,0.016049,0.392475,4.148014,0.250000,0.750000,0.635062,33.862656,9.532413,0.512189,32.688457,5.499804,0.460745
36,-0.022391,0.048492,0.294638,4.235262,0.250000,0.750000,0.649985,33.847652,9.580741,0.472927,32.702389,5.607455,0.478505
37,-0.045086,0.029304,0.472240,4.337667,0.250000,0.750000,0.664521,33.833332,9.629858,0.510826,32.716660,5.715472,0.449921
38,-0.065233,0.026283,0.348426,4.370794,0.250000,0.750000,0.678563,33.821014,9.676348,0.477309,32.731590,5.817764,0.428821
39,0.046516,0.022789,0.386647,4.481027,0.250000,0.750000,0.692156,33.809090,9.721992,0.485214,32.744846,5.914831,0.425644
40,-0.037646,0.016898,0.345309,4.622797,0.250000,0.750000,0.705600,33.794849,9.764766,0.452967,32.759552,6.011900,0.461400
41,-0.025346,0.035852,0.335708,4.758194,0.250000,0.750000,0.719124,33.781963,9.805521,0.440962,32.773003,6.111059,0.456343
42,0.094266,0.035127,0.344796,4.883271,0.250000,0.750000,0.732493,33.764168,9.834040,0.360937,32.787846,6.214767,0.449957
43,-0.039797,0.010752,0.393833,4.948246,0.250000,0.750000,0.745227,33.745728,9.858747,0.358316,32.798962,6.306046,0.493266
44,-0.131295,0.003121,0.549721,4.836124,0.250000,0.750000,0.756778,33.725243,9.879232,0.336967,32.815128,6.410308,0.519593
45,0.012620,0.001999,0.500567,5.106038,0.250000,0.750000,0.768479,33.697842,9.891840,0.354850,32.831512,6.514028,0.448200
46,-0.080855,0.003125,0.372159,5.318094,0.250000,0.750000,0.780470,33.671696,9.903992,0.311962,32.846382,6.610052,0.418528
47,0.004716,0.002368,0.367547,5.316641,0.250000,0.750000,0.792482,33.647160,9.918440,0.310735,32.857944,6.692007,0.413810
48,0.012190,0.001140,0.377286,5.680197,0.250000,0.750000,0.804651,33.621307,9.933557,0.319766,32.870899,6.773273,0.405965
49,0.005109,0.001208,0.440065,5.702304,0.250000,0.750000,0.817128,33.593670,9.946192,0.355470,32.884678,6.858610,0.413527
50,0.011038,0.001345,0.285533,5.914882,0.250000,0.750000,0.829713,33.567989,9.966464,0.397581,32.897739,6.943356,0.424649
