Category,precision,recall,f1-score,support
Community,0.5507,0.6890,0.6121,3145.0000
Entertainment,0.6807,0.7045,0.6924,2772.0000
Food,0.7301,0.6598,0.6931,7859.0000
Nightlife,0.5166,0.6624,0.5805,1410.0000
Outdoors,0.6156,0.7351,0.6701,2216.0000
Shopping,0.7539,0.7143,0.7335,6702.0000
Travel,0.8591,0.7918,0.8241,7732.0000
macro avg,0.6724,0.7081,0.6866,31836.0000
weighted avg,0.7270,0.7154,0.7188,31836.0000
