Category,precision,recall,f1-score,support
Community,0.5290,0.7344,0.6150,3144.0000
Entertainment,0.6872,0.6894,0.6883,2772.0000
Food,0.7557,0.6081,0.6739,7859.0000
Nightlife,0.4081,0.6965,0.5147,1410.0000
Outdoors,0.6604,0.7265,0.6919,2216.0000
Shopping,0.7533,0.6895,0.7200,6702.0000
Travel,0.8446,0.8069,0.8253,7732.0000
macro avg,0.6626,0.7073,0.6756,31835.0000
weighted avg,0.7264,0.7052,0.7100,31835.0000
