epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.009988,0.973255,1.450103,4.698757,0.000000,32.447281,6.756993,6.756993,32.129070,3.116797,3.116797
2,0.000914,0.042451,0.229622,6.155171,0.000000,32.379066,7.520685,2.479537,32.312477,4.756980,2.992902
3,-0.048992,0.003325,0.297584,6.888089,0.000000,32.080124,7.485753,0.449232,32.503635,5.932301,2.824435
4,-0.080845,0.003712,0.266899,7.569879,0.000000,31.786667,7.467694,0.440471,32.660484,6.928006,2.521770
5,-0.012746,0.032303,0.205734,8.086180,0.000000,31.498325,7.468860,0.716506,32.711861,7.610028,2.088123
6,0.000580,0.000982,0.175222,8.330022,0.000000,31.212128,7.460683,0.288169,32.813313,8.439313,3.052482
7,-0.035300,0.001024,0.300421,8.597742,0.000000,30.929543,7.462930,0.284910,32.885918,8.968038,2.111051
8,0.002268,0.000872,0.155380,8.897816,0.000000,30.653605,7.475359,0.282169,32.937569,9.383138,1.763858
9,0.013778,0.001326,0.143376,9.133946,0.000000,30.386354,7.497279,0.269617,32.992630,9.752636,1.686553
10,0.018198,0.001074,0.219233,9.365519,0.000000,30.126369,7.527820,0.262337,33.031372,10.078332,1.618918
11,-0.036926,0.000821,0.147699,9.452704,0.000000,29.874910,7.566429,0.270352,33.058838,10.374925,1.568268
12,0.030135,0.000986,0.181310,9.664624,0.000000,29.632036,7.610569,0.244470,33.070911,10.648112,1.535510
13,0.009022,0.000760,0.127217,9.792878,0.000000,29.395452,7.660271,0.238683,33.096069,10.911193,1.479209
14,-0.010235,0.000877,0.131379,9.956557,0.000000,29.162342,7.717711,0.238943,33.114872,11.154079,1.424085
15,0.003601,0.001307,0.164925,10.052487,0.000000,28.948782,7.775298,0.251592,33.129673,11.369010,1.366467
16,-0.002453,0.001268,0.109322,10.191478,0.000000,28.732721,7.838778,0.229863,33.138168,11.572216,1.367511
17,0.010952,0.004322,0.128166,10.229353,0.000000,28.518057,7.912260,0.280776,33.157784,11.779768,1.382380
18,0.069268,0.001641,0.111852,10.421933,0.000000,28.318233,7.985950,0.306749,33.165367,11.957105,1.307589
19,-0.008425,0.005210,0.143961,10.462380,0.000000,28.186750,8.215592,1.527399,33.172047,12.129146,1.234793
20,-0.006273,0.002043,0.195450,10.495004,0.000000,28.178288,8.779785,1.737703,33.185822,12.289506,1.266212
21,0.006241,0.004422,0.149280,10.668011,0.000000,28.009218,8.833526,0.175326,33.181278,12.425334,1.132756
22,0.003802,0.001519,0.141807,10.775067,0.000000,27.847813,8.887884,0.162748,33.174355,12.530169,1.060538
23,0.001705,0.001422,0.179017,10.885595,0.000000,27.696541,8.941270,0.152347,33.166466,12.637774,1.006709
24,0.011050,0.000880,0.114115,10.916591,0.000000,27.553915,8.993323,0.143220,33.160728,12.737824,0.990979
25,-0.001429,0.001410,0.106034,11.092622,0.000000,27.420017,9.043953,0.134735,33.152390,12.819810,0.980812
26,0.002905,0.000882,0.102322,11.168580,0.000000,27.294754,9.093163,0.125681,33.146748,12.909935,0.936925
27,-0.000699,0.001558,0.140936,11.251923,0.000000,27.179556,9.139374,0.116806,33.135296,12.983794,0.849001
28,-0.011394,0.004262,0.108327,11.364559,0.000000,27.072996,9.183062,0.108297,33.126381,13.046998,0.783787
29,0.001725,0.000989,0.116122,11.450802,0.000000,26.972872,9.225485,0.100846,33.113495,13.104999,0.756023
30,-0.001263,0.000910,0.102285,11.537155,0.000000,26.881184,9.265115,0.092472,33.102554,13.151896,0.710249
31,0.008793,0.001606,0.121787,11.619760,0.000000,26.797346,9.301887,0.085089,33.091484,13.197384,0.623540
32,0.002530,0.001292,0.105076,11.742719,0.000000,26.722683,9.334942,0.077391,33.077797,13.228213,0.579189
33,-0.000887,0.001627,0.125076,11.853439,0.000000,26.653662,9.365863,0.075892,33.066544,13.258039,0.530649
34,-0.011304,0.000963,0.111395,11.964422,0.000000,26.591953,9.394042,0.063900,33.054340,13.281652,0.478837
35,-0.000220,0.001091,0.119901,11.999741,0.000000,26.534813,9.420826,0.060320,33.042774,13.304360,0.453675
36,-0.010801,0.001647,0.126462,12.063541,0.000000,26.485798,9.443829,0.050193,33.033802,13.323024,0.390521
37,0.001733,0.001020,0.110679,12.153376,0.000000,26.443472,9.463583,0.043412,33.024773,13.337897,0.352963
38,0.006624,0.002246,0.097635,12.241408,0.000000,26.407204,9.480721,0.037572,33.015488,13.347384,0.304697
39,0.000001,0.001305,0.136986,12.328580,0.000000,26.375622,9.496010,0.032693,33.008526,13.355975,0.271710
40,0.017670,0.005801,0.112191,12.393946,0.000000,26.350044,9.508284,0.029185,33.002415,13.362789,0.238060
41,0.000660,0.001745,0.096566,12.452269,0.000000,26.328476,9.518770,0.022583,32.997059,13.369799,0.193442
42,0.021568,0.001672,0.125219,12.519779,0.000000,26.311350,9.527192,0.019351,32.991573,13.373610,0.158029
43,-0.001932,0.002350,0.120920,12.487548,0.000000,26.297850,9.533768,0.016202,32.987652,13.376742,0.125922
44,-0.000046,0.002633,0.105651,12.545257,0.000000,26.288349,9.538310,0.014860,32.984970,13.379260,0.096017
45,0.002034,0.002563,0.117485,12.655738,0.000000,26.280933,9.541986,0.010634,32.982765,13.380325,0.072841
46,0.003719,0.002328,0.125810,12.653566,0.000000,26.276234,9.544258,0.006749,32.981251,13.380924,0.052742
47,0.025746,0.004704,0.129906,12.676463,0.000000,26.273270,9.545709,0.004804,32.980312,13.381266,0.031982
48,-0.037999,0.003601,0.125459,12.705531,0.000000,26.271784,9.546447,0.002600,32.979801,13.381522,0.017643
