epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.001460,0.578309,1.699572,3.375388,0.250000,0.750000,0.132611,32.329361,4.900301,4.900301,32.055645,1.666683,1.666683
2,-0.092005,0.501137,0.656236,3.750061,0.250000,0.750000,0.166988,32.453182,6.104465,1.417935,32.081078,2.210881,0.870370
3,0.053821,0.004875,0.284614,3.851185,0.250000,0.750000,0.203653,32.492767,6.590994,0.921940,32.096458,2.536154,0.693112
4,0.030675,0.002639,0.223926,3.951512,0.250000,0.750000,0.240580,32.540966,6.955950,1.129092,32.112015,2.817702,0.724451
5,-0.012643,0.003302,0.356882,3.976476,0.250000,0.750000,0.276243,32.602901,7.267101,1.151603,32.144352,3.127040,0.771832
6,0.045594,0.005395,0.232220,3.994596,0.250000,0.750000,0.311996,32.662464,7.461845,0.887599,32.182060,3.423709,0.741615
7,-0.042612,0.008515,0.211328,3.947497,0.250000,0.750000,0.347370,32.718807,7.571745,0.759109,32.222893,3.700870,0.718285
8,-0.050324,0.008239,0.368625,3.925789,0.250000,0.750000,0.381834,32.769791,7.656614,0.683818,32.266453,3.956532,0.703062
9,-0.003401,0.004304,0.253617,3.886824,0.250000,0.750000,0.416365,32.791149,7.747043,0.799847,32.302055,4.192143,0.746762
10,-0.037969,0.002576,0.251087,3.862406,0.250000,0.750000,0.451386,32.765522,7.829794,0.722552,32.325054,4.386760,0.711030
11,-0.012087,0.002188,0.269730,3.821570,0.250000,0.750000,0.486578,32.723289,7.905819,0.676919,32.342022,4.568288,0.705901
12,-0.045479,0.004402,0.209156,3.793301,0.250000,0.750000,0.521055,32.683048,7.989113,0.722322,32.359756,4.734837,0.778467
