epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.003260,1.168966,1.064785,4.573068,0.000000,32.569878,7.145471,7.145471,32.125580,3.032113,3.032113
2,0.053331,0.031050,0.320483,5.822063,0.000000,32.589127,8.153188,2.677491,32.215881,4.176234,2.245072
3,-0.041884,0.005203,0.218604,6.469304,0.000000,32.295368,8.133435,0.406019,32.295956,5.183988,2.308233
4,0.122129,0.011999,0.164762,6.926636,0.000000,32.016281,8.134530,0.657988,32.400322,6.176249,2.290250
5,0.039981,0.014569,0.139803,7.332193,0.000000,31.790373,8.327386,2.206627,32.485287,6.998034,2.068609
6,-0.015463,0.002732,0.147231,7.627469,0.000000,31.500278,8.305263,0.292675,32.555492,7.750292,2.219003
7,-0.046634,0.001911,0.160848,7.829481,0.000000,31.214531,8.291804,0.293766,32.604626,8.294636,1.917598
8,0.011711,0.003021,0.156550,8.019069,0.000000,30.935658,8.288160,0.299504,32.644180,8.747732,1.691700
9,0.020310,0.003585,0.160653,8.217034,0.000000,30.666292,8.294762,0.335007,32.664753,9.097550,1.495306
10,0.014230,0.007209,0.155952,8.396988,0.000000,30.412302,8.314940,0.411708,32.694599,9.435458,1.516335
11,-0.024265,0.007278,0.173632,8.539923,0.000000,30.162041,8.337781,0.410729,32.719032,9.748175,1.507371
12,0.002452,0.010917,0.154674,8.739197,0.000000,29.922792,8.370374,0.480536,32.729374,10.013279,1.420461
13,0.020962,0.007538,0.152141,8.860314,0.000000,29.690369,8.438811,1.006858,32.754269,10.280972,1.433867
14,0.009794,0.003084,0.243898,9.053575,0.000000,29.460133,8.484473,0.255747,32.769547,10.528162,1.341800
15,0.023419,0.001630,0.233044,9.173328,0.000000,29.235033,8.527510,0.229627,32.784309,10.774549,1.324980
16,-0.009149,0.002729,0.159295,9.349221,0.000000,29.019955,8.572818,0.219385,32.790550,10.984856,1.251553
17,0.007062,0.002554,0.169905,9.476305,0.000000,28.813389,8.621005,0.214281,32.793232,11.175799,1.270601
18,0.006724,0.002497,0.148767,9.563673,0.000000,28.617775,8.671044,0.201163,32.803871,11.365246,1.195038
19,-0.014202,0.002914,0.148885,9.734494,0.000000,28.429068,8.724716,0.197460,32.801270,11.523660,1.169948
