Category,precision,recall,f1-score,support
Community,55.21 ± 1.50,75.28 ± 2.78,63.67 ± 1.37,314460.00 ± 54.77
Entertainment,70.14 ± 1.77,71.71 ± 1.41,70.89 ± 0.63,277160.00 ± 54.77
Food,77.60 ± 2.92,65.39 ± 2.05,70.94 ± 1.63,785920.00 ± 44.72
Nightlife,42.97 ± 5.31,72.57 ± 1.21,53.78 ± 4.23,140960.00 ± 54.77
Outdoors,70.15 ± 3.09,74.06 ± 2.60,71.98 ± 1.30,221620.00 ± 44.72
Shopping,80.96 ± 1.66,70.60 ± 1.88,75.40 ± 1.00,670180.00 ± 44.72
Travel,85.61 ± 0.61,82.64 ± 0.99,84.09 ± 0.25,773200.00 ± 0.00
macro avg,68.95 ± 0.73,73.18 ± 1.10,70.11 ± 1.10,3183500.00 ± 70.71
