Category,precision,recall,f1-score,support
Community,0.2865,0.4116,0.3378,3127.0000
Entertainment,0.2921,0.2363,0.2613,2505.0000
Food,0.3993,0.2199,0.2836,7721.0000
Nightlife,0.1505,0.3248,0.2057,1364.0000
Outdoors,0.2130,0.2122,0.2126,2177.0000
Shopping,0.4184,0.4579,0.4372,6657.0000
Travel,0.6201,0.6522,0.6357,7377.0000
macro avg,0.3400,0.3593,0.3391,30928.0000
weighted avg,0.4119,0.3990,0.3959,30928.0000
