Category,precision,recall,f1-score,support
Community,0.5447,0.7326,0.6245,3144.6000
Entertainment,0.6889,0.7030,0.6955,2771.6000
Food,0.7513,0.6282,0.6839,7859.2000
Nightlife,0.4327,0.7121,0.5372,1409.6000
Outdoors,0.6569,0.7327,0.6926,2216.2000
Shopping,0.7738,0.6936,0.7313,6701.8000
Travel,0.8418,0.8027,0.8218,7732.0000
macro avg,0.6700,0.7150,0.6839,31835.0000
