Category,precision,recall,f1-score,support
Community,0.5811,0.7191,0.6416,3144.6000
Entertainment,0.6971,0.7197,0.7082,2771.6000
Food,0.7615,0.6631,0.7081,7859.2000
Nightlife,0.4736,0.7009,0.5639,1409.6000
Outdoors,0.6713,0.7492,0.7079,2216.2000
Shopping,0.7885,0.7166,0.7507,6701.8000
Travel,0.8505,0.8284,0.8393,7732.0000
macro avg,0.6891,0.7282,0.7028,31835.0000
