epoch,loss,accuracy,f1
1,1.8390149930218662,0.268529843444227,0.0
2,1.6896606135508319,0.36796722113502933,0.0
3,1.6320550110475425,0.4171966731898239,0.0
4,1.5717858983579214,0.43976272015655576,0.0
5,1.4795038172876764,0.49798189823874756,0.0
6,1.3932259624018362,0.5171844422700587,0.0
7,1.3235004375125563,0.5195694716242661,0.0
8,1.266257649531803,0.5369985322896281,0.0
9,1.2181741440132872,0.5444593933463796,0.0
10,1.187518329303092,0.5431751467710372,0.0
11,1.1667197464496888,0.5464163405088063,0.0
12,1.1545085976968306,0.5503913894324853,0.0
13,1.1404741962828515,0.5500244618395304,0.0
14,1.1338743451990028,0.5465386497064579,0.0
15,1.1309635144623758,0.5531433463796478,0.0
16,1.134546597409855,0.5487402152641878,0.0
17,1.1315361186716189,0.547578277886497,0.0
18,1.1313505261378278,0.5445817025440313,0.0
19,1.1192346302730463,0.5457436399217221,0.0
20,1.111978755771764,0.5481898238747553,0.0
21,1.1141108330448546,0.5484955968688845,0.0
22,1.1125848965168932,0.5514921722113503,0.0
23,1.1060724195435556,0.5502079256360078,0.0
24,1.106033523955224,0.5543052837573386,0.0
25,1.1051649307784737,0.5497186888454012,0.0
26,1.109519471161053,0.5478840508806262,0.0
27,1.1051462823397493,0.5507583170254403,0.0
28,1.0994305946588983,0.551247553816047,0.0
29,1.1007470305418547,0.5557118395303327,0.0
30,1.104819709307527,0.549412915851272,0.0
31,1.1033120904183435,0.5481286692759295,0.0
32,1.1017653841795054,0.5517367906066536,0.0
33,1.0979087719012146,0.5527152641878669,0.0
34,1.097758639815269,0.5499633072407045,0.0
35,1.0946678105165815,0.5516756360078278,0.0
36,1.0989395424344535,0.5485567514677103,0.0
37,1.096314590271205,0.5525318003913894,0.0
38,1.0939514196082338,0.5489236790606654,0.0
39,1.096466948841416,0.5502690802348337,0.0
40,1.0966493213246713,0.5491682974559687,0.0
41,1.0982426255649782,0.5505748532289628,0.0
42,1.0940497773034232,0.5510029354207436,0.0
43,1.0942502474364937,0.5488625244618396,0.0
44,1.091469771708061,0.5524094911937377,0.0
45,1.0870126313192736,0.5527152641878669,0.0
46,1.088039679536614,0.5506360078277887,0.0
47,1.0888040341043193,0.5500856164383562,0.0
48,1.0881890998661168,0.5504525440313112,0.0
49,1.0870973186716875,0.5538772015655578,0.0
50,1.0867057245538192,0.5541218199608611,0.0
51,1.0832458158295215,0.5565680039138943,0.0
52,1.0840771424560398,0.5522260273972602,0.0
53,1.0859942935450904,0.5547945205479452,0.0
54,1.0843650606513724,0.5536325831702544,0.0
55,1.0832748326770014,0.554488747553816,0.0
56,1.079857347762748,0.5546722113502935,0.0
57,1.0805856558674702,0.5508194716242661,0.0
58,1.081646419084702,0.555956457925636,0.0
59,1.083236976379051,0.551247553816047,0.0
60,1.076590826600032,0.5549779843444227,0.0
61,1.0755710909744531,0.5568737769080235,0.0
62,1.0761166549708745,0.557424168297456,0.0
63,1.0764864316891785,0.5573018590998043,0.0
64,1.0726391408308145,0.5544275929549902,0.0
65,1.0738692027015462,0.5602372798434442,0.0
66,1.0728195896353974,0.5587084148727984,0.0
67,1.071337732550216,0.5568126223091977,0.0
68,1.070258958698952,0.557424168297456,0.0
69,1.0660204728755465,0.5569960861056752,0.0
70,1.0673896295917011,0.5577299412915852,0.0
71,1.068126673567785,0.5556506849315068,0.0
72,1.0656371748844005,0.5585249510763209,0.0
73,1.0641587335769445,0.55956457925636,0.0
74,1.0652962050559236,0.5589530332681018,0.0
75,1.0657581158580145,0.5576076320939335,0.0
76,1.0650237236470859,0.5577299412915852,0.0
77,1.0646726660532495,0.5577299412915852,0.0
78,1.0598899163378661,0.562133072407045,0.0
79,1.0609618947930533,0.5618272994129159,0.0
80,1.0592155570853246,0.56029843444227,0.0
81,1.0585155997957503,0.5587084148727984,0.0
82,1.0584673209666273,0.559931506849315,0.0
83,1.058311304700818,0.5615215264187867,0.0
84,1.057839070047651,0.5607265166340509,0.0
85,1.057578133043711,0.5613380626223092,0.0
86,1.054887525489419,0.5636619373776908,0.0
87,1.0560099770644873,0.55956457925636,0.0
88,1.0557619305272858,0.5610322896281801,0.0
89,1.054822512568793,0.55956457925636,0.0
90,1.0537876002709226,0.5594422700587084,0.0
91,1.0533318463603578,0.5620719178082192,0.0
92,1.0545803147519404,0.56176614481409,0.0
93,1.0522739327350474,0.5610322896281801,0.0
94,1.0511491951877123,0.5628057729941291,0.0
95,1.0522135087888536,0.5628057729941291,0.0
96,1.0519032464335343,0.5631727005870841,0.0
97,1.052614123387346,0.5648850293542075,0.0
98,1.0526787730812326,0.5636619373776908,0.0
99,1.052625187222505,0.5613992172211351,0.0
100,1.0524648259997134,0.562133072407045,0.0
