Category,precision,recall,f1-score,support
Community,46.18 ± 2.44,58.21 ± 5.32,51.32 ± 1.19,65900.00 ± 0.00
Entertainment,40.97 ± 3.15,43.54 ± 6.82,41.97 ± 3.73,32940.00 ± 54.77
Food,59.61 ± 3.17,43.26 ± 7.03,49.90 ± 4.96,179540.00 ± 54.77
Nightlife,32.84 ± 8.08,45.10 ± 10.45,36.69 ± 4.05,25060.00 ± 54.77
Outdoors,45.11 ± 4.18,53.79 ± 6.84,48.75 ± 3.28,28220.00 ± 44.72
Shopping,58.31 ± 2.87,56.12 ± 5.03,57.14 ± 3.67,138880.00 ± 44.72
Travel,50.13 ± 1.43,64.48 ± 1.88,56.40 ± 1.54,57380.00 ± 44.72
macro avg,47.59 ± 2.49,52.07 ± 2.34,48.88 ± 2.22,527920.00 ± 44.72
