Category,precision,recall,f1-score,support
Community,0.5496,0.7276,0.6259,3144.6000
Entertainment,0.6820,0.7075,0.6944,2771.6000
Food,0.7562,0.6283,0.6862,7859.2000
Nightlife,0.4507,0.7042,0.5495,1409.6000
Outdoors,0.6492,0.7352,0.6895,2216.2000
Shopping,0.7705,0.6983,0.7325,6701.8000
Travel,0.8399,0.8111,0.8252,7732.0000
macro avg,0.6712,0.7160,0.6862,31835.0000
