epoch,loss,accuracy,accuracy_macro,f1,f1_weighted,mrr,top3_acc,ndcg_3,top5_acc,ndcg_5
1,2.1141185760498047,0.20211204886436462,0.2012949287891388,0.18057581782341003,0.2167559564113617,0.4278877079486847,0.5062271952629089,0.3755524754524231,0.7893639802932739,0.491933137178421
2,1.7290670221502131,0.299663782119751,0.3393765687942505,0.2783881425857544,0.29591667652130127,0.5231175422668457,0.6620258092880249,0.5068935751914978,0.8905147314071655,0.6011229157447815
3,1.6291866302490234,0.3482028841972351,0.3927048444747925,0.32744765281677246,0.3420897126197815,0.5690908432006836,0.7297437787055969,0.5686328411102295,0.9144764542579651,0.6449596285820007
4,1.562556180087003,0.3656295835971832,0.43365588784217834,0.3562922477722168,0.3542446494102478,0.5880326628684998,0.7661125659942627,0.5978298187255859,0.9239948391914368,0.6630226373672485
5,1.5142229253595525,0.39162760972976685,0.4634450078010559,0.3873869776725769,0.38249295949935913,0.6084273457527161,0.7821186184883118,0.6191864013671875,0.9366387128829956,0.6830608248710632
6,1.4653915058482776,0.3953213095664978,0.4823821485042572,0.3930567800998688,0.38055992126464844,0.6160365343093872,0.8088269829750061,0.6356657147407532,0.9444522857666016,0.6918748617172241
7,1.4357730692083186,0.4162996709346771,0.4984172582626343,0.4139082431793213,0.4084334373474121,0.6292330622673035,0.8106738328933716,0.6463506817817688,0.9455888271331787,0.7021331787109375
8,1.4385256333784624,0.40768101811408997,0.4931604564189911,0.407026082277298,0.39912986755371094,0.6239733099937439,0.8131836652755737,0.6430606842041016,0.9511293768882751,0.7001819610595703
9,1.41642934625799,0.41435810923576355,0.5030850172042847,0.41347789764404297,0.4018968343734741,0.6298947930335999,0.8194819092750549,0.6503481268882751,0.9496140480041504,0.7042036056518555
10,1.4052214189009233,0.4158734679222107,0.5018001794815063,0.41491830348968506,0.4087226390838623,0.6277772188186646,0.8082113862037659,0.6439070105552673,0.9481459856033325,0.7018786668777466
11,1.3757081465287642,0.4165838062763214,0.5134207010269165,0.4177480936050415,0.4024966359138489,0.6313382983207703,0.8189136385917664,0.6508070826530457,0.9526920914649963,0.7063639760017395
12,1.3458662900057705,0.42463418841362,0.5199258327484131,0.4249171018600464,0.41321492195129395,0.638573408126831,0.829047679901123,0.660413920879364,0.9569540619850159,0.7134391069412231
13,1.3207767659967595,0.4387933909893036,0.5307002067565918,0.4392544627189636,0.42970409989356995,0.6484432816505432,0.8340199589729309,0.6698607206344604,0.9566226005554199,0.7207514643669128
