epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,head_beta,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
14,0.000086,0.123370,0.024849,1.648748,0.500000,0.500000,0.000000,0.212079,35.757660,20.646008,4.824510,30.976233,9.233618,2.423006
15,-0.002904,0.113202,0.023212,1.640476,0.500000,0.500000,0.000000,0.209965,36.206268,21.886833,4.836807,30.914785,9.992805,2.490745
16,0.001047,0.110148,0.025254,1.633899,0.500000,0.500000,0.000000,0.213475,36.624428,23.011772,4.842683,30.867231,10.720424,2.573304
17,-0.006756,0.119589,0.025450,1.628063,0.500000,0.500000,0.000000,0.213546,37.011448,24.056948,4.819045,30.844894,11.439774,2.640993
18,0.001234,0.104114,0.024661,1.623892,0.500000,0.500000,0.000000,0.213675,37.372307,25.028229,4.805321,30.854248,12.174306,2.733949
19,0.002496,0.106657,0.025631,1.620101,0.500000,0.500000,0.000000,0.213120,37.716198,25.932163,4.819279,30.897985,12.895099,2.818082
20,-0.001658,0.107191,0.028804,1.618712,0.500000,0.500000,0.000000,0.213832,38.052654,26.780039,4.798611,30.981920,13.630507,2.941844
21,-0.008626,0.111636,0.031009,1.617276,0.500000,0.500000,0.000000,0.216618,38.370113,27.570402,4.770883,31.096672,14.370889,3.039439
22,-0.006354,0.107723,0.031242,1.617201,0.500000,0.500000,0.000000,0.216867,38.681458,28.319529,4.762294,31.247738,15.108061,3.130549
23,0.002613,0.111645,0.032523,1.618506,0.500000,0.500000,0.000000,0.222197,38.978306,29.032913,4.764440,31.420597,15.848597,3.206915
24,0.005072,0.114169,0.037457,1.618832,0.500000,0.500000,0.000000,0.226719,39.250347,29.687525,4.637464,31.634487,16.590214,3.232772
25,0.002670,0.123482,0.039198,1.620771,0.500000,0.500000,0.000000,0.226738,39.513580,30.307514,4.583680,31.852798,17.293232,3.294043
26,-0.002109,0.111110,0.042942,1.623828,0.500000,0.500000,0.000000,0.229676,39.741558,30.861586,4.530352,32.086597,17.968962,3.298853
27,0.009674,0.133547,0.046103,1.626430,0.500000,0.500000,0.000000,0.229201,39.938862,31.360445,4.400845,32.316273,18.620089,3.262731
28,-0.003296,0.123706,0.045642,1.630510,0.500000,0.500000,0.000000,0.233331,40.120743,31.822254,4.273015,32.549938,19.237925,3.218049
29,0.001433,0.128601,0.046502,1.635405,0.500000,0.500000,0.000000,0.236291,40.273533,32.217651,4.129697,32.754974,19.803316,3.166895
30,0.005789,0.118132,0.055567,1.639750,0.500000,0.500000,0.000000,0.239702,40.405670,32.581993,3.976154,32.947067,20.311293,3.053540
31,-0.002431,0.126054,0.054960,1.646988,0.500000,0.500000,0.000000,0.240680,40.506367,32.889896,3.811470,33.107285,20.763573,2.912645
32,0.002847,0.126573,0.056343,1.653878,0.500000,0.500000,0.000000,0.246349,40.581692,33.158833,3.611035,33.251865,21.161625,2.775978
33,-0.000918,0.131150,0.065657,1.660026,0.500000,0.500000,0.000000,0.247544,40.635639,33.388832,3.416560,33.366184,21.511703,2.622671
34,-0.000734,0.138069,0.061020,1.667470,0.500000,0.500000,0.000000,0.252469,40.662334,33.570599,3.194711,33.451412,21.805840,2.440213
35,-0.004469,0.142253,0.066936,1.674418,0.500000,0.500000,0.000000,0.251168,40.674595,33.723526,2.951275,33.517796,22.056061,2.239334
36,-0.001699,0.140061,0.070522,1.681187,0.500000,0.500000,0.000000,0.258360,40.663654,33.837101,2.696260,33.560467,22.253334,2.056861
37,0.002133,0.143799,0.068503,1.691476,0.500000,0.500000,0.000000,0.259141,40.635544,33.922066,2.462723,33.586121,22.415102,1.859011
38,0.000553,0.144426,0.073570,1.696907,0.500000,0.500000,0.000000,0.262921,40.596767,33.973198,2.202496,33.593483,22.539856,1.633656
39,-0.000783,0.148804,0.078411,1.704088,0.500000,0.500000,0.000000,0.264611,40.543602,34.001148,1.934163,33.587460,22.631762,1.437402
40,-0.000347,0.152084,0.082598,1.710398,0.500000,0.500000,0.000000,0.267910,40.488567,34.013710,1.692917,33.573826,22.700689,1.249794
41,0.005196,0.159383,0.081857,1.714162,0.500000,0.500000,0.000000,0.269669,40.434731,34.013992,1.436177,33.552372,22.746037,1.054206
42,-0.004321,0.156278,0.079110,1.719034,0.500000,0.500000,0.000000,0.272480,40.379116,34.003777,1.190970,33.530754,22.775705,0.865037
43,0.001716,0.161318,0.082876,1.723466,0.500000,0.500000,0.000000,0.273747,40.331036,33.991146,0.962352,33.506016,22.794277,0.697798
44,-0.003236,0.160790,0.084862,1.727007,0.500000,0.500000,0.000000,0.275772,40.287258,33.974987,0.748414,33.485771,22.804739,0.546355
45,-0.002006,0.170323,0.083864,1.728859,0.500000,0.500000,0.000000,0.277165,40.254253,33.960915,0.560377,33.469013,22.811331,0.403122
46,0.001744,0.168538,0.085806,1.730161,0.500000,0.500000,0.000000,0.278032,40.230675,33.950348,0.385254,33.455929,22.812944,0.279725
47,0.001027,0.168149,0.084519,1.732750,0.500000,0.500000,0.000000,0.278472,40.215145,33.942585,0.241433,33.447849,22.814022,0.176301
48,0.002708,0.171532,0.087533,1.732714,0.500000,0.500000,0.000000,0.278870,40.206951,33.938408,0.131136,33.443279,22.814249,0.095171
49,0.003968,0.173225,0.089602,1.732445,0.500000,0.500000,0.000000,0.278957,40.203789,33.936699,0.051399,33.441444,22.814083,0.037469
50,0.002910,0.175220,0.086154,1.732274,0.500000,0.500000,0.000000,0.278963,40.203297,33.936436,0.009364,33.441177,22.814056,0.007032
