epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,head_beta,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
17,-0.005021,0.064060,0.038546,1.941594,0.500000,0.500000,0.000000,0.174358,33.160866,11.022334,2.096428,31.810503,3.396276,0.676546
18,0.010223,0.075474,0.036881,1.937541,0.500000,0.500000,0.000000,0.174324,33.254536,11.550838,2.124269,31.795340,3.590161,0.681524
19,0.004272,0.087473,0.036604,1.934326,0.500000,0.500000,0.000000,0.178022,33.338638,12.024288,2.066680,31.778067,3.762178,0.684040
20,-0.012722,0.077598,0.041011,1.933752,0.500000,0.500000,0.000000,0.179249,33.416077,12.468825,2.020329,31.760792,3.927433,0.684269
21,0.005243,0.077939,0.038247,1.929353,0.500000,0.500000,0.000000,0.179248,33.497169,12.905534,2.042791,31.746620,4.088360,0.693580
22,0.012050,0.078447,0.037557,1.927612,0.500000,0.500000,0.000000,0.181533,33.575630,13.317039,2.039216,31.733688,4.243432,0.697051
23,0.002262,0.067488,0.038601,1.924347,0.500000,0.500000,0.000000,0.183004,33.632534,13.679981,1.986013,31.721245,4.397826,0.683875
24,0.007551,0.080107,0.038914,1.924189,0.500000,0.500000,0.000000,0.185238,33.696304,14.029927,1.932911,31.708769,4.550570,0.682310
25,-0.001272,0.072539,0.035309,1.924069,0.500000,0.500000,0.000000,0.186204,33.753220,14.347095,1.861519,31.697943,4.688714,0.683768
26,0.001952,0.075676,0.039722,1.922252,0.500000,0.500000,0.000000,0.190164,33.795391,14.633535,1.816784,31.689514,4.827316,0.694004
27,-0.002033,0.080698,0.038001,1.921623,0.500000,0.500000,0.000000,0.191420,33.835117,14.886780,1.779244,31.682768,4.966708,0.685002
28,0.002589,0.081185,0.040089,1.921215,0.500000,0.500000,0.000000,0.196125,33.872093,15.129636,1.710222,31.675785,5.093187,0.661235
29,-0.007653,0.085611,0.045548,1.921199,0.500000,0.500000,0.000000,0.197770,33.905010,15.350454,1.635969,31.671019,5.219159,0.663953
30,0.009000,0.088622,0.048064,1.923512,0.500000,0.500000,0.000000,0.200007,33.930916,15.548415,1.558440,31.664991,5.336450,0.645231
31,0.000595,0.079656,0.043709,1.923348,0.500000,0.500000,0.000000,0.203207,33.947010,15.714518,1.449726,31.662495,5.452153,0.627944
32,-0.005798,0.087422,0.050438,1.925853,0.500000,0.500000,0.000000,0.205260,33.962524,15.870585,1.416820,31.658529,5.560594,0.599320
33,0.000503,0.087000,0.050668,1.928946,0.500000,0.500000,0.000000,0.208262,33.976280,16.020084,1.339629,31.655516,5.660143,0.570582
34,-0.000934,0.092254,0.052491,1.930155,0.500000,0.500000,0.000000,0.210970,33.985847,16.147377,1.219005,31.653841,5.757095,0.540170
35,-0.001096,0.093281,0.055409,1.933242,0.500000,0.500000,0.000000,0.214285,33.984497,16.244209,1.123990,31.650784,5.841074,0.509746
36,0.010183,0.098110,0.061549,1.937251,0.500000,0.500000,0.000000,0.216429,33.983906,16.330782,1.032023,31.648035,5.915171,0.471709
37,-0.001633,0.094544,0.062436,1.940483,0.500000,0.500000,0.000000,0.219443,33.981510,16.406590,0.930113,31.645891,5.983208,0.425004
38,-0.001487,0.100393,0.067321,1.942779,0.500000,0.500000,0.000000,0.220597,33.975002,16.467169,0.834519,31.644115,6.044127,0.383724
39,0.002848,0.106331,0.069783,1.944104,0.500000,0.500000,0.000000,0.222465,33.969608,16.514700,0.735836,31.640591,6.094772,0.340901
40,0.008592,0.104845,0.071463,1.949238,0.500000,0.500000,0.000000,0.224176,33.960205,16.552570,0.638338,31.638117,6.136513,0.288607
41,-0.001523,0.107083,0.074439,1.951679,0.500000,0.500000,0.000000,0.225740,33.953243,16.580727,0.529499,31.634945,6.171531,0.246768
42,-0.005379,0.111171,0.078622,1.955731,0.500000,0.500000,0.000000,0.227376,33.944412,16.599745,0.430125,31.632372,6.198772,0.204111
43,-0.002686,0.113905,0.077494,1.958617,0.500000,0.500000,0.000000,0.228935,33.936298,16.613752,0.349999,31.630089,6.218652,0.162701
44,-0.002160,0.115265,0.078977,1.960622,0.500000,0.500000,0.000000,0.229902,33.928699,16.622274,0.270640,31.627810,6.234182,0.123764
45,0.003405,0.112615,0.078659,1.960841,0.500000,0.500000,0.000000,0.230525,33.922211,16.626728,0.195813,31.626160,6.245034,0.090192
46,-0.009274,0.114304,0.079731,1.960337,0.500000,0.500000,0.000000,0.230982,33.918446,16.629658,0.133820,31.625118,6.252298,0.061091
47,-0.003358,0.116586,0.083088,1.962620,0.500000,0.500000,0.000000,0.231271,33.915924,16.631462,0.083256,31.624304,6.256400,0.036465
48,-0.008123,0.115271,0.084378,1.963531,0.500000,0.500000,0.000000,0.231411,33.914494,16.632030,0.043942,31.623878,6.258321,0.019175
49,-0.005543,0.114507,0.082463,1.962225,0.500000,0.500000,0.000000,0.231478,33.913990,16.632198,0.016218,31.623709,6.259005,0.007130
50,-0.004876,0.119237,0.083270,1.962875,0.500000,0.500000,0.000000,0.231488,33.913910,16.632229,0.002424,31.623684,6.259098,0.001044
