epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,head_beta,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
12,-0.003561,0.079591,0.057774,1.984696,0.500000,0.500000,0.000000,0.162994,32.672073,8.061065,2.176483,31.888985,2.331056,0.601292
13,0.003419,0.071583,0.042232,1.974257,0.500000,0.500000,0.000000,0.168284,32.795036,8.827216,2.279251,31.868711,2.562361,0.625025
14,0.007128,0.083596,0.047857,1.967884,0.500000,0.500000,0.000000,0.171481,32.933235,9.580918,2.342610,31.851402,2.790339,0.662985
15,0.026113,0.091822,0.041645,1.957353,0.500000,0.500000,0.000000,0.174466,33.067165,10.288458,2.338397,31.834450,3.006548,0.679512
16,0.004035,0.074502,0.039985,1.953985,0.500000,0.500000,0.000000,0.177834,33.190704,10.907670,2.302512,31.816036,3.212062,0.700499
17,-0.019771,0.073149,0.041599,1.947143,0.500000,0.500000,0.000000,0.182523,33.301434,11.486676,2.263211,31.800138,3.409282,0.700583
18,-0.001719,0.066210,0.038267,1.943623,0.500000,0.500000,0.000000,0.185382,33.408840,12.023290,2.232613,31.781086,3.594342,0.712593
19,0.002076,0.075279,0.038125,1.939198,0.500000,0.500000,0.000000,0.187744,33.527878,12.563808,2.283022,31.767622,3.784648,0.733202
20,-0.004794,0.068014,0.038616,1.936743,0.500000,0.500000,0.000000,0.190350,33.632923,13.054837,2.216846,31.753757,3.959951,0.721677
21,0.008066,0.078885,0.039651,1.934533,0.500000,0.500000,0.000000,0.192514,33.725452,13.503645,2.206903,31.742130,4.129257,0.721112
22,0.010264,0.076708,0.035822,1.933377,0.500000,0.500000,0.000000,0.196474,33.824642,13.934015,2.131169,31.730213,4.298077,0.727387
23,0.002399,0.073012,0.038681,1.932347,0.500000,0.500000,0.000000,0.196974,33.908562,14.336337,2.139027,31.722155,4.458579,0.725259
24,0.006152,0.071082,0.044850,1.930471,0.500000,0.500000,0.000000,0.199431,33.978699,14.681386,2.045681,31.713915,4.613173,0.741120
25,-0.009142,0.073853,0.043512,1.929959,0.500000,0.500000,0.000000,0.203273,34.044796,15.004153,1.984472,31.709173,4.761764,0.721894
26,0.001538,0.074217,0.042944,1.927667,0.500000,0.500000,0.000000,0.206122,34.105209,15.307204,1.938819,31.705601,4.915925,0.736478
27,0.005386,0.077745,0.042816,1.931363,0.500000,0.500000,0.000000,0.208492,34.164974,15.591866,1.866488,31.702200,5.062987,0.715307
28,0.000677,0.077145,0.048273,1.931709,0.500000,0.500000,0.000000,0.210530,34.210186,15.849435,1.829613,31.700291,5.207666,0.720120
29,0.007949,0.078690,0.051203,1.935613,0.500000,0.500000,0.000000,0.212959,34.254147,16.090189,1.742141,31.698654,5.336538,0.703352
30,0.005023,0.080580,0.051258,1.936467,0.500000,0.500000,0.000000,0.215820,34.286728,16.302378,1.639811,31.702009,5.467820,0.679331
31,0.009065,0.082441,0.056075,1.936234,0.500000,0.500000,0.000000,0.218693,34.305473,16.477161,1.555555,31.703737,5.594204,0.665469
32,0.005083,0.085808,0.059099,1.941670,0.500000,0.500000,0.000000,0.221134,34.326847,16.636274,1.461553,31.704433,5.711709,0.645693
33,0.005097,0.079638,0.057914,1.944709,0.500000,0.500000,0.000000,0.224395,34.336758,16.776533,1.364209,31.705971,5.818280,0.610745
34,0.006066,0.084580,0.062383,1.951479,0.500000,0.500000,0.000000,0.227857,34.345867,16.904430,1.291606,31.706875,5.918344,0.581726
35,0.007763,0.088561,0.063645,1.957754,0.500000,0.500000,0.000000,0.229539,34.351334,17.010357,1.186793,31.707865,6.015798,0.538535
36,0.010395,0.092161,0.073886,1.962585,0.500000,0.500000,0.000000,0.233176,34.352959,17.098598,1.062636,31.709066,6.097725,0.505598
37,-0.007482,0.095656,0.077438,1.966518,0.500000,0.500000,0.000000,0.234745,34.352360,17.176151,0.960600,31.708826,6.174060,0.451203
38,-0.004669,0.100407,0.077032,1.974172,0.500000,0.500000,0.000000,0.236273,34.345295,17.233719,0.848418,31.708055,6.237682,0.404095
39,-0.007379,0.100969,0.078571,1.978760,0.500000,0.500000,0.000000,0.238661,34.334072,17.278248,0.743393,31.706594,6.296388,0.362297
40,-0.009626,0.103663,0.079935,1.982589,0.500000,0.500000,0.000000,0.240131,34.323296,17.311226,0.642407,31.705370,6.341558,0.310484
41,0.001293,0.103952,0.084666,1.989247,0.500000,0.500000,0.000000,0.241914,34.314262,17.339960,0.536201,31.703707,6.377616,0.262040
42,-0.004733,0.105980,0.086254,1.992086,0.500000,0.500000,0.000000,0.243085,34.304783,17.360294,0.448807,31.702139,6.407585,0.214449
43,0.001468,0.110155,0.087860,2.000195,0.500000,0.500000,0.000000,0.244260,34.294575,17.371340,0.357696,31.700737,6.430216,0.167873
44,-0.009343,0.111214,0.092399,2.001540,0.500000,0.500000,0.000000,0.245291,34.286652,17.380255,0.270239,31.699303,6.447109,0.128213
45,-0.003550,0.109854,0.095155,2.002571,0.500000,0.500000,0.000000,0.246088,34.280853,17.386389,0.199702,31.698034,6.458900,0.093044
46,-0.004818,0.105795,0.093387,2.002890,0.500000,0.500000,0.000000,0.246640,34.276356,17.389385,0.135616,31.697058,6.466645,0.063614
47,0.003412,0.109668,0.093571,2.006026,0.500000,0.500000,0.000000,0.246907,34.273495,17.390989,0.083063,31.696306,6.471143,0.038493
48,-0.003019,0.108310,0.094108,2.007607,0.500000,0.500000,0.000000,0.247056,34.272118,17.391748,0.044023,31.695936,6.473378,0.019961
49,0.000455,0.110244,0.095143,2.006659,0.500000,0.500000,0.000000,0.247129,34.271542,17.391945,0.016371,31.695799,6.474208,0.007388
50,-0.001343,0.113182,0.096015,2.007370,0.500000,0.500000,0.000000,0.247138,34.271458,17.391970,0.002448,31.695782,6.474325,0.001083
