Category,precision,recall,f1-score,support
Community,46.19 ± 2.31,59.51 ± 3.37,51.97 ± 2.22,43860.00 ± 54.77
Entertainment,43.08 ± 6.03,46.71 ± 5.43,44.61 ± 4.47,16740.00 ± 54.77
Food,56.59 ± 2.15,36.23 ± 4.10,44.04 ± 2.97,86900.00 ± 0.00
Nightlife,36.52 ± 5.72,53.38 ± 9.53,43.23 ± 6.82,9060.00 ± 54.77
Outdoors,38.14 ± 4.52,49.43 ± 4.16,42.99 ± 3.97,14240.00 ± 54.77
Shopping,51.16 ± 2.05,51.82 ± 2.92,51.41 ± 1.20,65760.00 ± 54.77
Travel,39.57 ± 2.53,55.84 ± 3.33,46.29 ± 2.55,17620.00 ± 44.72
macro avg,44.46 ± 2.02,50.42 ± 2.32,46.36 ± 2.05,254180.00 ± 44.72
