Category,precision,recall,f1-score,support
Community,53.04 ± 3.40,71.95 ± 1.76,60.99 ± 1.95,314460.00 ± 54.77
Entertainment,67.77 ± 1.98,70.25 ± 1.50,68.96 ± 0.98,277160.00 ± 54.77
Food,74.76 ± 1.50,62.00 ± 2.13,67.75 ± 1.00,785920.00 ± 44.72
Nightlife,42.28 ± 4.85,69.62 ± 1.33,52.48 ± 3.76,140960.00 ± 54.77
Outdoors,65.76 ± 2.89,71.77 ± 1.20,68.59 ± 1.43,221620.00 ± 44.72
Shopping,76.31 ± 0.87,67.94 ± 2.19,71.85 ± 0.89,670180.00 ± 44.72
Travel,84.30 ± 1.04,80.84 ± 1.24,82.52 ± 0.43,773200.00 ± 0.00
macro avg,66.32 ± 0.85,70.62 ± 0.69,67.59 ± 0.94,3183500.00 ± 70.71
