epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.026458,0.861678,1.276116,4.535408,0.193412,32.451294,6.641959,6.641959,32.103504,3.048765,3.048765
2,-0.009677,0.170326,0.211703,5.547949,0.286695,32.229584,6.955523,1.756340,32.185745,4.515617,2.788271
3,-0.210219,0.235772,0.182887,5.927342,0.379457,32.428841,8.427979,5.082605,32.310757,5.664342,2.530322
4,-0.009412,0.003615,0.162872,6.013093,0.471990,32.128704,8.396140,0.385187,32.399078,6.583610,2.349879
5,-0.000105,0.001171,0.154682,5.804450,0.563866,31.834206,8.361277,0.297926,32.484184,7.345798,2.296476
6,-0.042692,0.001785,0.175951,5.593591,0.654828,31.546488,8.336768,0.293234,32.547615,7.891298,1.910958
7,0.018498,0.003078,0.257443,5.362999,0.744658,31.261427,8.326800,0.323899,32.598976,8.345500,1.746471
8,-0.002731,0.005228,0.179063,5.123598,0.833164,30.979784,8.339889,0.470742,32.626736,8.729546,1.667915
9,-0.010161,0.006720,0.131649,4.900185,0.920150,30.710348,8.386942,0.661811,32.654144,9.101518,1.696137
10,0.019190,0.011880,0.180246,4.634383,1.005472,30.452578,8.427114,0.481658,32.668694,9.415565,1.599113
11,-0.004416,0.012976,0.167020,4.426093,1.088951,30.204157,8.440078,0.486923,32.688122,9.743925,1.608047
12,-0.008736,0.006971,0.128952,4.238658,1.170409,29.965147,8.485816,0.598057,32.698471,10.031481,1.572676
13,0.010877,0.034055,0.186070,4.068149,1.249640,29.727318,8.569399,0.727487,32.715515,10.295167,1.454084
14,0.013717,0.022205,0.154946,3.951227,1.326497,29.514151,8.650517,0.974923,32.719326,10.529150,1.459425
15,0.003789,0.014173,0.144304,3.841877,1.400772,29.397259,9.114881,2.472145,32.732094,10.765000,1.454062
16,0.016341,0.070403,0.145671,3.770539,1.471405,29.287014,9.482085,1.821692,32.738663,10.976027,1.376466
17,-0.001225,0.017079,0.123404,3.743568,1.533838,29.091061,9.543797,0.707943,32.744858,11.179191,1.357619
18,0.007721,0.011426,0.132255,3.696481,1.584745,28.894024,9.587154,0.417744,32.748863,11.366542,1.319291
19,-0.013730,0.002677,0.161333,3.675303,1.623132,28.707546,9.638229,0.371467,32.750679,11.541339,1.286995
20,-0.010508,0.001810,0.130576,3.701570,1.655372,28.526552,9.675141,0.186161,32.750557,11.699347,1.187735
21,0.003311,0.000991,0.113487,3.697044,1.681656,28.366520,9.749574,0.713764,32.747715,11.845005,1.163181
22,-0.018231,0.001463,0.146310,3.689793,1.703246,28.205235,9.793046,0.181507,32.742157,11.972769,1.097530
23,-0.010501,0.000729,0.135568,3.720845,1.722173,28.052303,9.830763,0.162833,32.731171,12.077024,1.064303
24,0.003392,0.000884,0.102870,3.747951,1.739264,27.909273,9.869699,0.193674,32.722633,12.186043,1.016531
25,-0.008733,0.000653,0.131745,3.759131,1.754541,27.772833,9.915225,0.226705,32.716366,12.285357,0.981633
26,-0.027236,0.002678,0.107987,3.799332,1.764768,27.647785,9.956622,0.220505,32.708916,12.371387,0.926064
27,0.008071,0.002415,0.140276,3.795274,1.775461,27.530823,9.990486,0.151664,32.697781,12.445372,0.877333
28,-0.004299,0.008889,0.156359,3.840603,1.784782,27.421305,10.028995,0.245180,32.685684,12.510533,0.805793
29,0.022468,0.000602,0.110217,3.855526,1.792739,27.320431,10.061211,0.106619,32.675686,12.569577,0.758462
30,-0.004752,0.001403,0.132343,3.872534,1.799844,27.226765,10.094312,0.100070,32.661507,12.613856,0.702498
31,-0.007168,0.001647,0.118266,3.921217,1.805831,27.142735,10.122958,0.091283,32.649891,12.660516,0.649020
32,-0.002901,0.000965,0.111887,3.960782,1.812086,27.064507,10.150744,0.084015,32.637203,12.699715,0.586454
33,-0.014122,0.000815,0.119384,3.998006,1.817300,26.994562,10.174803,0.088462,32.626545,12.736673,0.562691
