epoch,loss,accuracy,f1
1,1.8658531149228414,0.2760416666666667,0.20547508347052096
2,1.7763620416323345,0.3309407552083333,0.2672973678291665
3,1.737079417705536,0.3470703125,0.2882064269653323
4,1.71744970480601,0.3544108072916667,0.30067430034892956
5,1.7078505516052247,0.35935872395833335,0.3049257068744125
6,1.6971961537996927,0.36691080729166664,0.31035117865426826
7,1.697618842124939,0.368115234375,0.3104963838914483
8,1.6959645708401998,0.36111653645833336,0.306445392055257
9,1.700427496433258,0.361767578125,0.3084288994919396
10,1.6880048116048176,0.37088216145833336,0.31437635037599004
11,1.690573223431905,0.369384765625,0.31311652439179416
12,1.691989012559255,0.36980794270833334,0.31216113536854945
13,1.6829870025316873,0.37237955729166666,0.31708203630538834
14,1.6810884634653727,0.3714518229166667,0.31512157006967734
15,1.6740133166313171,0.37029622395833334,0.31625348260650726
16,1.6782214601834615,0.37306315104166665,0.31694735751813824
17,1.6747938474019368,0.370556640625,0.315139146101792
18,1.673455786705017,0.3751302083333333,0.3175344792902012
19,1.6736225287119548,0.3731770833333333,0.3175315175989037
20,1.6684142470359802,0.3748860677083333,0.3198596970344596
21,1.6745594501495362,0.37420247395833334,0.3177418530795791
22,1.6719194690386454,0.37890625,0.3206815665282108
23,1.6641136368115743,0.37880859375,0.32249958901232734
24,1.664704398314158,0.37692057291666664,0.3199039111683284
25,1.6636951168378193,0.3758951822916667,0.31889233827735797
26,1.6575236241022746,0.3824055989583333,0.3251166283157981
27,1.6572805563608806,0.379296875,0.3246464378726291
28,1.6573220570882161,0.37701822916666666,0.32394752554763867
29,1.656716775894165,0.37547200520833335,0.32231200501223306
30,1.6549628734588624,0.3771484375,0.322437067880835
31,1.652558930714925,0.37615559895833334,0.32414040199805716
32,1.6450676918029785,0.3792643229166667,0.32506916272464004
33,1.6492292006810507,0.37862955729166664,0.32376463343926415
34,1.6452552914619445,0.3829427083333333,0.33001453692158117
35,1.6433520674705506,0.3759765625,0.32607525287763495
36,1.6385807792345684,0.3824544270833333,0.33228684835154554
37,1.638617177804311,0.3830078125,0.3317665755745694
38,1.6322705030441285,0.38528645833333336,0.33246281574408304
39,1.632805633544922,0.382470703125,0.33065183852209495
40,1.630832886695862,0.37981770833333334,0.3284242102414242
41,1.629696015516917,0.38575846354166665,0.3345414619343752
42,1.628380787372589,0.3819173177083333,0.3329979667808368
43,1.6240092396736145,0.3798828125,0.33432878175448255
44,1.6243232011795044,0.38232421875,0.3348286950179487
45,1.6211718440055847,0.38426106770833335,0.33616705075419623
46,1.6191121220588685,0.383447265625,0.335423662226888
47,1.619538954893748,0.3836751302083333,0.3357989153128354
48,1.6160893797874452,0.3817057291666667,0.33442241181530313
49,1.6055541356404623,0.38430989583333336,0.33848450788126755
50,1.6064090927441914,0.3865234375,0.3408380409950495
