epoch,loss,accuracy,f1
1,1.6987766822179158,0.33652631358768403,0.11762098875053686
2,1.4469050447146097,0.48153767413403614,0.24040438954417662
3,1.317075490951538,0.5240618724899598,0.38257273345951187
4,1.257935603459676,0.5344187296059236,0.4170273383688737
5,1.2237321257591247,0.5386454019201807,0.42800443733831833
6,1.1961844086647033,0.5400624633952477,0.4424351115249924
7,1.1720179597536722,0.5414861921644913,0.46425526394619865
8,1.1545891364415486,0.5436222101949465,0.4683729949146783
9,1.1481076717376708,0.5432110603873829,0.46425591974485214
10,1.1423376043637594,0.5427343488537484,0.4638397226337086
11,1.136379647254944,0.5450705818063922,0.46548343866463304
12,1.1309845288594564,0.5448282714190094,0.46321452599435475
13,1.127153476079305,0.5451505239708836,0.4615213319978212
14,1.1280027111371358,0.544899062395415,0.4633421969608298
15,1.12513001759847,0.5466729548401941,0.46148330296152573
16,1.126569632689158,0.5461159089482932,0.463054914996732
17,1.1257266640663146,0.5454378059111445,0.46155411313262323
18,1.1256642103195191,0.5443599266859103,0.4611825280470031
19,1.122764519850413,0.5463840387592035,0.46213271904401976
20,1.128058958053589,0.5433703564257027,0.4554293344770033
21,1.1243062615394592,0.5445804703187751,0.4573864187279451
22,1.1217946330706279,0.545219092515897,0.45997752735961667
23,1.1213913003603617,0.5470961319235275,0.45909523081032155
24,1.123874576886495,0.5464579019201807,0.4616154018068978
25,1.1201449791590372,0.5457926105463521,0.4628666849909791
26,1.1196347236633302,0.5464758121025769,0.4583533204045393
27,1.1188598076502483,0.5449714875125502,0.45956907813480774
28,1.1209174036979674,0.5456164501757027,0.4615323400196752
29,1.1183358073234557,0.545562327434739,0.4584596464175988
30,1.1154529094696044,0.5466462856634873,0.4587724966087634
31,1.1159672697385152,0.5470416169887885,0.4620969909138474
32,1.115666671593984,0.5456347525518742,0.4586592071702683
33,1.115811041990916,0.5453649886002343,0.4594553599262149
34,1.1168366114298502,0.5453617203187751,0.4592351747063639
35,1.1123539408047993,0.5468519912985275,0.46188907612258384
36,1.1125243266423543,0.5487890363537483,0.46215101241682593
37,1.1099754611651103,0.5483691275518742,0.4616245521132771
38,1.1142435630162557,0.547667623619478,0.46109345389612977
39,1.1106605172157287,0.5490146785056894,0.462921473909686
40,1.1064633011817933,0.5492083568649598,0.4642162873654364
41,1.1080561995506286,0.5492266592411312,0.4633688471241823
42,1.1062021692593893,0.5477488077309237,0.46442888918172065
43,1.108024283250173,0.5487237360901941,0.4609907484141017
44,1.1014496405919394,0.549671406982095,0.4636908340218795
45,1.1031681617101035,0.5504312824213521,0.4653964667410077
46,1.103175679842631,0.5493676529032798,0.4643695021940525
47,1.1040125608444213,0.5480834797523427,0.46476384763843204
48,1.1019050041834513,0.5501218415327979,0.4655057588784193
49,1.1035988529523213,0.548826686956158,0.463468140692294
50,1.0990794976552327,0.5510892528447121,0.4683698964617108
