epoch,loss,accuracy,accuracy_macro,f1,f1_weighted,mrr,top3_acc,ndcg_3,top5_acc,ndcg_5
1,7.022312511097301,0.016905810683965683,0.008974063302588275,0.0055815549567341805,0.01991088315844536,0.04559580981731415,0.0379788801074028,0.029017196968197823,0.05625798925757408,0.03652432933449745
2,6.719418612393466,0.07453709840774536,0.04100984544610258,0.03499135002493858,0.0817803218960762,0.15290528535842896,0.15882937610149384,0.1229330524802208,0.21736040711402893,0.14698298275470734
3,6.459615534002131,0.10531798750162125,0.07520006649458229,0.05163749307394028,0.11487045139074326,0.1975046545267105,0.21489794552326202,0.16860225796699524,0.28015342354774475,0.1954299509525299
4,6.248115539550781,0.19789741933345795,0.12444802544624163,0.10245340317487717,0.2033650279045105,0.3149849474430084,0.34990763664245605,0.28585654497146606,0.43187952041625977,0.3195764422416687
5,6.077312122691762,0.2283468246459961,0.16943275029934832,0.14304381608963013,0.22905802726745605,0.3509875535964966,0.38826537132263184,0.32056277990341187,0.4830704927444458,0.359561026096344
6,5.916229941628196,0.264857679605484,0.1888443836614714,0.16349191963672638,0.26131513714790344,0.3871529698371887,0.42633894085884094,0.3582901656627655,0.5182080864906311,0.39614391326904297
7,5.760395050048828,0.2898612320423126,0.19602404008159285,0.17475463449954987,0.2818542718887329,0.4076084792613983,0.4454704523086548,0.3797500431537628,0.5339300036430359,0.41608110070228577
8,5.612245386297053,0.2981957495212555,0.2096670077274393,0.18526189029216766,0.2892499566078186,0.4132542908191681,0.4478382170200348,0.38448119163513184,0.536439836025238,0.42092978954315186
9,5.460446791215376,0.3025050759315491,0.21929292662858563,0.19503666460514069,0.2928895950317383,0.41795384883880615,0.45418381690979004,0.39027875661849976,0.5394705533981323,0.4253266453742981
10,5.324435494162819,0.31136050820350647,0.22710223173975347,0.20018166303634644,0.3015543222427368,0.42386123538017273,0.4585878551006317,0.3961779475212097,0.5440639853477478,0.43134650588035583
11,5.195478612726385,0.3155277669429779,0.2262410941834825,0.19976262748241425,0.3069764971733093,0.4258723258972168,0.4572145640850067,0.39740750193595886,0.542880117893219,0.43257302045822144
12,5.06854941628196,0.3187479078769684,0.23747562683207704,0.20976951718330383,0.3090187907218933,0.42884454131126404,0.4606241285800934,0.40049299597740173,0.5457214117050171,0.435494601726532
