epoch,loss,accuracy,accuracy_macro,f1,f1_weighted,mrr,top3_acc,ndcg_3,top5_acc,ndcg_5
1,8.392866830977182,0.14976440370082855,0.00394557466442953,0.0035676187835633755,0.10593688488006592,0.20683826506137848,0.22343333065509796,0.19288316369056702,0.25923511385917664,0.2075636237859726
2,7.844988626147074,0.2234804481267929,0.0004348028880428682,0.000392424437450245,0.08240674436092377,0.34995409846305847,0.4264410138130188,0.33971306681632996,0.502387285232544,0.3710310459136963
3,7.24303472609747,0.23135699331760406,0.0023630645526530364,0.0039045140147209167,0.09738380461931229,0.40656352043151855,0.5204334855079651,0.40082475543022156,0.6144495010375977,0.4395669996738434
4,6.684108189174107,0.29203706979751587,0.03186101862401522,0.04303400218486786,0.18237930536270142,0.46545517444610596,0.57488614320755,0.45852169394493103,0.6713444590568542,0.4982544481754303
5,6.159898546006945,0.39323070645332336,0.13329608264760706,0.1344488561153412,0.3071434199810028,0.5393571853637695,0.6268179416656494,0.5316852927207947,0.7086697220802307,0.565331757068634
6,5.698510548425099,0.47311919927597046,0.19890777097804613,0.1897319257259369,0.41785094141960144,0.5900416374206543,0.6511465311050415,0.5776830315589905,0.7275168895721436,0.6090965867042542
7,5.2668045286148315,0.5024501085281372,0.21860611697043078,0.20585982501506805,0.46676138043403625,0.6082020998001099,0.6595571041107178,0.5944336652755737,0.7321658730506897,0.6242684721946716
8,4.891311887710813,0.510468065738678,0.23186532399072776,0.2148059904575348,0.48659640550613403,0.6122821569442749,0.6593372225761414,0.5976900458335876,0.7297471165657043,0.6266659498214722
9,4.555023193359375,0.5129103064537048,0.2433628973959661,0.219636470079422,0.4975641071796417,0.6115800738334656,0.655128002166748,0.5960181355476379,0.7258049249649048,0.6251381635665894
10,4.249249170696925,0.512549102306366,0.25140684245953354,0.22324073314666748,0.5005735158920288,0.609580934047699,0.6518768668174744,0.5939981341362,0.7201350927352905,0.6220730543136597
11,3.9910995241195435,0.5107821822166443,0.25658442224740313,0.22463560104370117,0.5013584494590759,0.6052283048629761,0.6443380117416382,0.5887898206710815,0.7115360498428345,0.6164271235466003
12,3.7718389601934526,0.5100204348564148,0.26530219668063343,0.2287861406803131,0.5017073154449463,0.6024084091186523,0.6392492651939392,0.5854941606521606,0.7047903537750244,0.6124677658081055
13,3.6035660032242065,0.5086618661880493,0.2696751330295692,0.23082654178142548,0.5012547969818115,0.5984934568405151,0.6323857307434082,0.5809000730514526,0.6959714293479919,0.6070619225502014
14,3.4636482359871033,0.5063766241073608,0.26830220763366686,0.22658959031105042,0.49941325187683105,0.5944214463233948,0.626291811466217,0.5763806700706482,0.6886053085327148,0.6019807457923889
15,3.351620628720238,0.5054421424865723,0.27185634250334567,0.22798386216163635,0.4988841712474823,0.5919976234436035,0.6220119595527649,0.5735709071159363,0.683383047580719,0.5987992286682129
16,3.271845015268477,0.5030312538146973,0.2777348230786388,0.2282020002603531,0.49723052978515625,0.5892271399497986,0.6192634105682373,0.5709449648857117,0.6789225935935974,0.5954749584197998
17,3.2005736335875494,0.5028663277626038,0.2813751819697139,0.22779548168182373,0.49719831347465515,0.5878250002861023,0.617347240447998,0.5697358250617981,0.6761504411697388,0.5938873887062073
18,3.1485142783513145,0.5021831393241882,0.2877448376362159,0.22907915711402893,0.49651771783828735,0.5858280658721924,0.6140725612640381,0.5674975514411926,0.6719255447387695,0.5912564992904663
19,3.117402818467882,0.5027564167976379,0.2890116555211254,0.2310785949230194,0.4973311722278595,0.5859118700027466,0.6140176057815552,0.5676496028900146,0.6724124550819397,0.5916235446929932
