Category,precision,recall,f1-score,support
Community,0.4259,0.6167,0.5029,659.0000
Entertainment,0.3680,0.4845,0.4170,329.4000
Food,0.5685,0.3175,0.4069,1795.4000
Nightlife,0.3026,0.5276,0.3818,250.6000
Outdoors,0.3797,0.5946,0.4613,282.2000
Shopping,0.5461,0.4940,0.5185,1388.8000
Travel,0.4939,0.6246,0.5508,573.8000
macro avg,0.4407,0.5228,0.4628,5279.2000
