epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.011559,0.709032,1.423903,3.012359,0.250000,0.750000,0.114661,32.136765,3.290504,3.290504,32.030842,1.090254,1.090254
2,0.098297,0.415191,0.807577,3.281178,0.250000,0.750000,0.129796,32.262535,4.661153,1.486306,32.048798,1.580193,0.619221
3,0.003866,0.019728,0.213869,3.366291,0.250000,0.750000,0.145514,32.354206,5.466589,0.887790,32.063763,1.902160,0.496109
4,0.014034,0.009312,0.107737,3.450858,0.250000,0.750000,0.161908,32.410633,5.965337,0.622103,32.074314,2.133600,0.448533
5,-0.111126,0.008989,0.150934,3.545417,0.250000,0.750000,0.178733,32.450169,6.304347,0.530347,32.084469,2.337748,0.474812
6,-0.008838,0.004761,0.450104,3.584061,0.250000,0.750000,0.195364,32.479301,6.543611,0.480679,32.093349,2.523225,0.429418
7,0.005369,0.005852,0.285028,3.684495,0.250000,0.750000,0.211896,32.507778,6.736145,0.492354,32.103302,2.702052,0.437315
8,-0.126142,0.009731,0.227035,3.787010,0.250000,0.750000,0.228472,32.544754,6.928153,0.589255,32.116364,2.884014,0.440290
9,-0.040959,0.005556,0.266950,3.897982,0.250000,0.750000,0.245116,32.590393,7.122067,0.635858,32.134052,3.059091,0.448055
10,-0.003213,0.004512,0.311853,3.903761,0.250000,0.750000,0.261460,32.627575,7.269868,0.556998,32.154007,3.230955,0.442311
11,-0.023552,0.004437,0.224411,3.947408,0.250000,0.750000,0.277877,32.656475,7.386477,0.536357,32.173641,3.380667,0.426372
12,0.064578,0.005569,0.246839,3.951395,0.250000,0.750000,0.294051,32.676029,7.472631,0.480253,32.192734,3.524194,0.424666
13,0.000311,0.005674,0.310962,3.987817,0.250000,0.750000,0.310045,32.692490,7.544338,0.396127,32.214073,3.664687,0.421261
14,-0.022644,0.004705,0.386578,4.030347,0.250000,0.750000,0.325860,32.707676,7.605535,0.330985,32.235096,3.791917,0.446461
15,-0.014235,0.007008,0.298222,4.079642,0.250000,0.750000,0.341657,32.728588,7.660290,0.339036,32.259014,3.926531,0.437616
16,0.035797,0.005634,0.436941,4.077045,0.250000,0.750000,0.357287,32.760666,7.706532,0.353000,32.284939,4.061106,0.440210
17,0.071277,0.010098,0.477210,4.152863,0.250000,0.750000,0.372766,32.799160,7.754701,0.364568,32.312653,4.188972,0.438618
18,0.011276,0.010313,0.380354,4.200402,0.250000,0.750000,0.388074,32.837231,7.801654,0.360083,32.341148,4.317662,0.443595
19,-0.036274,0.011070,0.382504,4.218498,0.250000,0.750000,0.403185,32.878704,7.852611,0.370658,32.370651,4.447303,0.448935
20,0.004644,0.008974,0.304865,4.313916,0.250000,0.750000,0.418299,32.928051,7.915176,0.370979,32.400871,4.572334,0.452973
