Category,precision,recall,f1-score,support
Community,0.4278,0.5535,0.4826,439.0000
Entertainment,0.3160,0.5449,0.4000,167.0000
Food,0.6032,0.2589,0.3623,869.0000
Nightlife,0.3333,0.6000,0.4286,90.0000
Outdoors,0.3240,0.5664,0.4122,143.0000
Shopping,0.5190,0.4772,0.4972,658.0000
Travel,0.3649,0.6136,0.4576,176.0000
macro avg,0.4126,0.5164,0.4344,2542.0000
weighted avg,0.4905,0.4390,0.4322,2542.0000
