epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.021598,0.727295,0.886924,2.671190,0.250000,0.750000,0.113699,32.165218,3.280669,3.280669,32.052841,1.097975,1.097975
2,-0.040753,0.509558,0.506857,3.250950,0.250000,0.750000,0.128158,32.296555,4.696138,1.551400,32.069847,1.595181,0.595777
3,-0.029686,0.037614,0.169537,3.378252,0.250000,0.750000,0.143652,32.386456,5.526622,0.915276,32.085979,1.934977,0.503119
4,-0.016736,0.015353,0.224182,3.475510,0.250000,0.750000,0.159747,32.443489,6.017804,0.587507,32.098068,2.178822,0.456919
5,-0.050102,0.009728,0.283477,3.505974,0.250000,0.750000,0.176206,32.481304,6.349209,0.484890,32.107426,2.376461,0.424519
6,0.104325,0.010033,0.125216,3.579128,0.250000,0.750000,0.193028,32.512058,6.594490,0.492308,32.115112,2.555023,0.442853
7,0.071474,0.016231,0.350327,3.658883,0.250000,0.750000,0.209784,32.537018,6.787581,0.515343,32.122169,2.725061,0.447251
8,-0.033785,0.015902,0.206418,3.750029,0.250000,0.750000,0.226281,32.557552,6.930086,0.463611,32.129364,2.884747,0.441811
9,0.111502,0.013342,0.336435,3.777306,0.250000,0.750000,0.242396,32.572899,7.040303,0.436975,32.140919,3.045081,0.430011
10,-0.033372,0.006540,0.278642,3.806948,0.250000,0.750000,0.258194,32.582775,7.118473,0.371153,32.154282,3.198082,0.428568
11,0.039600,0.006847,0.305644,3.892850,0.250000,0.750000,0.273855,32.590607,7.167424,0.339592,32.169735,3.346074,0.422498
12,-0.057391,0.008197,0.214707,3.886530,0.250000,0.750000,0.289750,32.606949,7.198165,0.343822,32.189266,3.492212,0.457900
13,0.033542,0.008246,0.316130,3.908783,0.250000,0.750000,0.305467,32.638111,7.236896,0.323263,32.216095,3.640555,0.452755
14,0.005189,0.009873,0.305458,3.947129,0.250000,0.750000,0.321069,32.695076,7.280552,0.348954,32.249695,3.791349,0.478359
15,-0.054785,0.023873,0.306192,4.058724,0.250000,0.750000,0.336321,32.770267,7.316977,0.490376,32.289906,3.947875,0.497889
16,0.011467,0.004061,0.424717,3.918928,0.250000,0.750000,0.350770,32.850677,7.381769,0.484892,32.329220,4.092672,0.441607
17,0.017141,0.001823,0.476504,4.008545,0.250000,0.750000,0.365663,32.923397,7.455818,0.531371,32.364422,4.228799,0.417608
18,0.006705,0.001233,0.931690,4.013934,0.250000,0.750000,0.380411,32.991848,7.542697,0.497074,32.397041,4.346008,0.401614
19,-0.025330,0.000981,0.454899,4.014659,0.250000,0.750000,0.395236,33.053730,7.628674,0.488445,32.426563,4.459220,0.401702
20,-0.000469,0.001140,0.283217,4.071934,0.250000,0.750000,0.410291,33.124413,7.728904,0.548120,32.456623,4.576048,0.420816
21,0.003256,0.000995,0.384685,3.999939,0.250000,0.750000,0.425207,33.199989,7.841299,0.540471,32.488556,4.697170,0.415886
22,0.003361,0.001064,0.520408,4.111279,0.250000,0.750000,0.439852,33.276360,7.958402,0.552992,32.520142,4.812658,0.413393
23,-0.010523,0.000942,0.604709,4.144955,0.250000,0.750000,0.454534,33.344593,8.078526,0.624914,32.550156,4.918585,0.394811
24,-0.000105,0.000788,0.749156,4.199273,0.250000,0.750000,0.469175,33.401024,8.203187,0.680807,32.576660,5.018306,0.406607
25,0.002159,0.000777,0.620313,4.201088,0.250000,0.750000,0.483862,33.445854,8.331078,0.678960,32.600639,5.117363,0.438772
26,0.001115,0.001161,0.860882,4.220139,0.250000,0.750000,0.498190,33.471867,8.439293,0.543806,32.620941,5.211830,0.405293
27,0.017162,0.000801,0.480817,4.294055,0.250000,0.750000,0.512622,33.483173,8.526317,0.489825,32.638119,5.295874,0.405835
