dual_prioroff|s0	dual_prioroff	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260605_234640_1908970
dual_privonly_off|s0	dual_privonly_off	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260606_000406_1913617
dual_aux_off|s0	dual_aux_off	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260606_000400_1913517
dual_swiglu_off|s0	dual_swiglu_off	results/check2hgi_design_k_resln_mae_l0_1/florida/mtlnet_lr1.0e-04_bs2048_ep50_20260606_003212_1920402
