epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,0.058726,0.889855,1.028596,3.133978,0.250000,0.750000,0.131121,32.291836,4.866489,4.866489,32.067257,1.622628,1.622628
2,0.116522,0.245554,0.368822,3.787974,0.250000,0.750000,0.166707,32.422073,6.115905,1.402934,32.096653,2.196956,0.904152
3,-0.047534,0.008350,0.451561,3.857263,0.250000,0.750000,0.203669,32.452255,6.582414,0.758064,32.108696,2.522440,0.699968
4,0.066962,0.004992,0.115463,3.970880,0.250000,0.750000,0.240995,32.444897,6.802793,0.607776,32.115383,2.785125,0.707582
5,-0.037642,0.006366,0.203373,3.988242,0.250000,0.750000,0.278542,32.431519,6.911999,0.521667,32.129951,3.057806,0.779971
6,0.084304,0.017631,0.452316,3.990292,0.250000,0.750000,0.314342,32.416870,6.961320,0.520959,32.151619,3.335608,0.726360
7,0.061413,0.005664,0.239066,4.002368,0.250000,0.750000,0.350438,32.432537,6.995581,0.545022,32.180668,3.596559,0.716320
8,-0.044381,0.006953,0.300113,3.968416,0.250000,0.750000,0.386198,32.517487,7.052859,0.728389,32.229137,3.852546,0.784171
9,0.006137,0.006254,0.223264,3.942447,0.250000,0.750000,0.421768,32.787582,7.219372,1.064759,32.325977,4.175815,1.012842
10,-0.097504,0.008418,0.470043,3.904513,0.250000,0.750000,0.455305,33.121513,7.549737,1.375699,32.433952,4.494164,0.867087
11,-0.034706,0.014336,1.218282,3.873290,0.250000,0.750000,0.487572,33.307461,7.905031,1.476172,32.495449,4.706780,0.658943
12,-0.029029,0.015142,0.263109,3.873977,0.250000,0.750000,0.522151,33.406467,8.297723,1.786324,32.531807,4.883469,0.739137
13,-0.009933,0.008548,0.448177,3.838141,0.250000,0.750000,0.555810,33.427689,8.540832,1.016393,32.555550,5.046510,0.713247
14,-0.013234,0.006670,0.167277,3.851340,0.250000,0.750000,0.589596,33.407921,8.661141,0.735883,32.572571,5.208410,0.701269
15,-0.013074,0.008002,0.223931,3.794893,0.250000,0.750000,0.623239,33.381634,8.758039,0.873405,32.587181,5.364206,0.723070
