epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.003726,0.888094,1.096464,4.155216,0.193371,32.402836,6.664001,6.664001,32.111553,3.134514,3.134514
2,-0.014905,0.096508,0.112752,4.336301,0.286639,32.137363,6.743465,1.085336,32.384060,4.657679,3.035552
3,-0.054009,0.004298,0.102971,4.111698,0.379603,31.841713,6.726738,0.526207,32.546524,5.614946,2.465610
4,0.000763,0.005583,0.129791,3.860441,0.472054,31.579855,6.827237,1.043093,32.633572,6.340517,2.284635
5,0.021044,0.027555,0.160118,3.609712,0.563849,31.307436,6.881878,0.623457,32.689434,6.939813,2.076690
6,-0.012318,0.002428,0.060806,3.375571,0.654737,31.023888,6.893338,0.348171,32.748653,7.516221,2.148805
7,0.009422,0.002682,0.070212,3.151544,0.744494,30.758448,6.984031,0.639482,32.804657,8.024136,2.116706
8,-0.024856,0.006708,0.081066,2.931401,0.832929,30.654509,7.511187,3.144271,32.872223,8.538794,2.223562
9,0.056805,0.020404,0.092242,2.740732,0.919883,30.401628,7.586889,0.718924,32.926022,9.004533,2.163648
10,-0.008811,0.024070,0.088235,2.565273,1.005165,30.160860,7.695939,0.830368,32.992535,9.456366,2.202389
11,0.008082,0.033011,0.087272,2.419284,1.088604,29.914497,7.746512,0.502006,33.046261,9.859869,2.146784
12,0.012520,0.007518,0.081206,2.288921,1.170069,29.680969,7.821984,1.107806,33.108429,10.269491,2.169872
13,-0.024658,0.004012,0.113142,2.176246,1.249360,29.461210,7.931692,0.652874,33.164490,10.624544,2.101488
14,0.042603,0.005915,0.071578,2.083013,1.326289,29.234201,7.985133,0.329750,33.215515,10.956885,2.078480
15,0.060349,0.003729,0.072293,2.016891,1.400571,29.022284,8.047322,0.334970,33.264912,11.277088,2.007886
16,-0.007938,0.002805,0.089324,1.962454,1.471570,28.814232,8.108012,0.318957,33.321751,11.592381,2.078724
17,0.007299,0.002282,0.092701,1.916512,1.533541,28.610720,8.156610,0.378003,33.386150,11.901042,2.054943
18,0.011502,0.008149,0.075134,1.889167,1.585123,28.418348,8.241641,0.386771,33.429924,12.150659,1.906967
19,0.012685,0.009793,0.059269,1.869964,1.625295,28.237581,8.340471,0.648763,33.482071,12.413408,1.938033
20,-0.035224,0.011386,0.075458,1.856818,1.656645,28.080946,8.465560,0.979806,33.531448,12.661428,1.948343
21,0.006722,0.006366,0.076461,1.847885,1.683438,27.949562,8.649645,1.286372,33.576160,12.881627,1.857829
22,0.023178,0.002445,0.079897,1.835172,1.706808,27.793966,8.735262,0.429004,33.612671,13.078443,1.790189
23,-0.017944,0.006975,0.090887,1.837095,1.726788,27.643858,8.809793,0.599159,33.650883,13.269136,1.737003
24,0.046714,0.008655,0.076749,1.840658,1.742155,27.540237,9.054706,1.443606,33.685860,13.443431,1.678266
25,0.011051,0.002075,0.077377,1.843721,1.756396,27.408070,9.114902,0.251432,33.710754,13.597822,1.560457
26,-0.005581,0.002111,0.126049,1.842966,1.768957,27.283920,9.171145,0.454737,33.736553,13.734637,1.523682
27,0.002221,0.001618,0.097410,1.845595,1.778953,27.167007,9.222979,0.188816,33.755760,13.861053,1.461658
28,0.001261,0.002254,0.080735,1.854344,1.788171,27.236145,9.756783,2.895361,33.777012,13.969764,1.341843
29,0.012642,0.001090,0.089101,1.858899,1.796701,27.134138,9.800005,0.261802,33.788769,14.062002,1.273996
30,0.003099,0.007997,0.119103,1.865902,1.803206,27.486776,10.957831,4.589058,33.803543,14.146639,1.207045
31,0.035355,0.005815,0.207531,1.871330,1.810162,27.429644,11.055179,0.318730,33.817223,14.220425,1.100698
32,-0.020437,0.012726,0.136012,1.888092,1.814753,27.352448,11.079633,0.268230,33.825733,14.284982,1.049795
33,0.024582,0.009091,0.127173,1.893575,1.819728,27.285318,11.100236,0.734422,33.828728,14.340479,0.952823
34,-0.002372,0.019585,0.121381,1.886810,1.823346,27.299715,11.335200,1.947638,33.833858,14.390744,0.890554
35,0.021301,0.005118,0.151209,1.907844,1.827312,27.267744,11.424307,1.216613,33.834160,14.428649,0.785848
36,-0.027791,0.003479,0.129635,1.924117,1.830797,27.265461,11.546962,1.364397,33.831779,14.458346,0.712659
37,0.014214,0.006033,0.136853,1.928997,1.833516,27.224443,11.562360,0.101433,33.828743,14.483048,0.605851
38,-0.025456,0.011378,0.150191,1.937790,1.835853,27.187607,11.571802,0.062677,33.825878,14.504276,0.518173
39,-0.013426,0.003823,0.156457,1.944098,1.837657,27.154099,11.578830,0.089861,33.821903,14.519032,0.452380
40,-0.007320,0.006626,0.143918,1.949889,1.839788,27.127470,11.585485,0.096404,33.817680,14.530789,0.370755
41,0.007258,0.004660,0.157136,1.958239,1.840677,27.103523,11.589775,0.075821,33.813694,14.539310,0.309994
42,0.005211,0.008192,0.149349,1.966048,1.841853,27.085884,11.594973,0.199303,33.810081,14.544811,0.248813
43,0.013605,0.010937,0.186598,1.968009,1.842667,27.070736,11.597054,0.155172,33.807346,14.549110,0.198992
44,-0.000888,0.008822,0.182502,1.974352,1.843290,27.060514,11.601568,0.122067,33.804832,14.551733,0.144885
45,0.015264,0.013682,0.242162,1.977615,1.843824,27.052710,11.603354,0.064261,33.802956,14.553650,0.106548
46,0.012630,0.005808,0.159411,1.987145,1.844090,27.049896,11.604894,0.084235,33.801521,14.554533,0.068402
47,-0.028574,0.036322,0.163645,1.978971,1.844287,27.046669,11.605994,0.018031,33.800629,14.554987,0.041200
48,0.004572,0.009625,0.183226,1.984634,1.844376,27.044970,11.606328,0.007601,33.800156,14.555214,0.022150
49,-0.005576,0.006014,0.178337,1.980651,1.844411,27.044329,11.606447,0.002809,33.799942,14.555260,0.008342
50,-0.009931,0.016094,0.178966,1.983863,1.844416,27.044230,11.606467,0.000615,33.799911,14.555271,0.001445
