Category,precision,recall,f1-score,support
Community,0.4514,0.5782,0.5019,438.6000
Entertainment,0.4070,0.5066,0.4498,167.4000
Food,0.5602,0.4124,0.4721,869.0000
Nightlife,0.3766,0.4839,0.4181,90.6000
Outdoors,0.4210,0.4383,0.4270,142.4000
Shopping,0.5262,0.4966,0.5094,657.6000
Travel,0.4063,0.5175,0.4518,176.2000
macro avg,0.4498,0.4905,0.4614,2541.8000
