Category,precision,recall,f1-score,support
Community,0.4372,0.5786,0.4980,439.0000
Entertainment,0.3709,0.4731,0.4158,167.0000
Food,0.6056,0.2969,0.3985,869.0000
Nightlife,0.3133,0.5165,0.3900,91.0000
Outdoors,0.3182,0.5915,0.4138,142.0000
Shopping,0.5063,0.5471,0.5259,658.0000
Travel,0.4721,0.5284,0.4987,176.0000
macro avg,0.4319,0.5046,0.4487,2542.0000
weighted avg,0.4996,0.4622,0.4573,2542.0000
