Category,precision,recall,f1-score,support
Community,45.17 ± 2.09,55.50 ± 3.62,49.71 ± 1.59,43860.00 ± 54.77
Entertainment,41.25 ± 5.46,46.71 ± 2.98,43.63 ± 3.34,16740.00 ± 54.77
Food,56.52 ± 2.98,39.77 ± 6.01,46.34 ± 3.49,86900.00 ± 0.00
Nightlife,40.80 ± 7.36,53.38 ± 8.72,46.22 ± 7.90,9060.00 ± 54.77
Outdoors,36.60 ± 6.92,48.47 ± 5.44,41.40 ± 5.60,14240.00 ± 54.77
Shopping,51.96 ± 2.89,47.90 ± 5.16,49.61 ± 1.95,65760.00 ± 54.77
Travel,36.51 ± 1.16,56.19 ± 9.24,44.06 ± 3.11,17620.00 ± 44.72
macro avg,44.12 ± 2.17,49.70 ± 3.40,45.85 ± 2.42,254180.00 ± 44.72
