Category,precision,recall,f1-score,support
Community,45.06 ± 2.93,61.52 ± 5.30,51.84 ± 1.67,65900.00 ± 0.00
Entertainment,38.15 ± 5.39,47.05 ± 6.31,41.52 ± 1.43,32940.00 ± 54.77
Food,59.82 ± 2.28,42.50 ± 10.45,49.07 ± 6.61,179540.00 ± 54.77
Nightlife,37.24 ± 9.51,43.82 ± 5.61,39.31 ± 4.09,25060.00 ± 54.77
Outdoors,45.49 ± 7.67,54.22 ± 7.72,48.61 ± 2.85,28220.00 ± 44.72
Shopping,58.37 ± 1.49,55.07 ± 5.94,56.58 ± 3.69,138880.00 ± 44.72
Travel,51.98 ± 4.30,62.95 ± 4.99,56.68 ± 1.87,57380.00 ± 44.72
macro avg,48.02 ± 3.76,52.45 ± 1.43,49.09 ± 2.55,527920.00 ± 44.72
