Category,precision,recall,f1-score,support
Community,0.2980,0.4219,0.3493,3202.0000
Entertainment,0.2561,0.2568,0.2564,2551.0000
Food,0.4154,0.1633,0.2344,7544.0000
Nightlife,0.1612,0.3497,0.2207,1327.0000
Outdoors,0.1677,0.3147,0.2188,2218.0000
Shopping,0.4423,0.4263,0.4342,6671.0000
Travel,0.6320,0.6307,0.6313,7270.0000
macro avg,0.3389,0.3662,0.3350,30783.0000
weighted avg,0.4181,0.3843,0.3835,30783.0000
