Category,precision,recall,f1-score,support
Community,0.5451,0.6153,0.5781,5828.0000
Entertainment,0.5039,0.4583,0.4800,2420.0000
Food,0.5664,0.5142,0.5390,7594.0000
Nightlife,0.3689,0.3831,0.3759,992.0000
Outdoors,0.5135,0.3838,0.4393,2280.0000
Shopping,0.6047,0.6673,0.6345,10211.0000
Travel,0.4409,0.3502,0.3904,1716.0000
macro avg,0.5062,0.4817,0.4910,31041.0000
weighted avg,0.5530,0.5564,0.5524,31041.0000
