Category,precision,recall,f1-score,support
Community,0.5479,0.7489,0.6325,3144.6000
Entertainment,0.6833,0.7218,0.7018,2771.6000
Food,0.7744,0.6499,0.7066,7859.2000
Nightlife,0.4790,0.6971,0.5666,1409.6000
Outdoors,0.6738,0.7424,0.7059,2216.2000
Shopping,0.7911,0.7132,0.7498,6701.8000
Travel,0.8523,0.8202,0.8359,7732.0000
macro avg,0.6860,0.7276,0.6999,31835.0000
