Category,precision,recall,f1-score,support
Community,53.69 ± 3.40,72.72 ± 2.22,61.70 ± 2.11,314460.00 ± 54.77
Entertainment,67.55 ± 2.13,70.88 ± 1.85,69.14 ± 0.96,277160.00 ± 54.77
Food,74.74 ± 2.26,63.22 ± 1.16,68.48 ± 0.92,785920.00 ± 44.72
Nightlife,44.58 ± 4.69,68.27 ± 1.19,53.82 ± 3.35,140960.00 ± 54.77
Outdoors,65.37 ± 1.01,72.56 ± 1.67,68.77 ± 1.07,221620.00 ± 44.72
Shopping,76.98 ± 1.57,68.69 ± 2.55,72.56 ± 0.94,670180.00 ± 44.72
Travel,84.62 ± 0.62,80.67 ± 0.82,82.59 ± 0.48,773200.00 ± 0.00
macro avg,66.79 ± 0.69,71.00 ± 0.82,68.15 ± 0.88,3183500.00 ± 70.71
