epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.028982,0.854191,1.203050,4.474604,0.193481,32.465134,6.990792,6.990792,32.107285,3.100437,3.100437
2,-0.018528,0.043750,0.276959,5.584117,0.286838,32.458549,7.925872,3.587946,32.186050,4.432219,2.611391
3,0.262247,0.010976,0.199025,5.989764,0.379972,32.205727,8.045378,1.173222,32.298309,5.571999,2.503346
4,0.007064,0.033669,0.178102,6.212626,0.472596,31.994156,8.316399,1.405073,32.380840,6.506476,2.340416
5,-0.002712,0.022376,0.172291,6.148376,0.564573,31.763010,8.515078,0.967599,32.435459,7.197066,2.036013
6,0.012971,0.003931,0.217167,6.057468,0.654660,31.951002,9.872785,3.745529,32.461655,7.691983,1.812487
7,-0.015194,0.002492,0.194395,5.854338,0.743716,31.942041,10.606297,1.547501,32.486935,8.130878,1.730904
8,-0.008670,0.001446,0.174628,5.692865,0.832449,31.657831,10.566384,0.362402,32.516472,8.554462,1.730072
9,0.286309,0.004226,0.215509,5.529712,0.919607,31.398399,10.565326,0.876690,32.556637,8.959064,1.684512
10,-0.022785,0.001705,0.162408,5.366906,1.005033,31.168991,10.592318,1.081527,32.567196,9.286781,1.612900
11,0.076897,0.001800,0.137700,5.209699,1.088324,31.007689,11.017648,2.890468,32.588188,9.606319,1.541951
12,0.078725,0.044912,0.135338,5.076184,1.169542,31.181219,12.130554,4.670391,32.607956,9.909171,1.501362
13,0.108739,0.010423,0.153571,4.929870,1.245674,31.508896,13.766788,6.348468,32.628956,10.173463,1.478241
14,0.063648,0.127622,0.263089,4.617224,1.309490,33.134159,17.894096,11.148996,32.729874,10.489354,1.799430
15,-0.173301,2.690821,0.378183,4.354093,1.356278,34.293613,21.147665,10.378697,32.939678,11.026684,2.743238
16,0.148390,70.875870,0.832225,4.381863,1.399644,35.231548,23.035448,8.254716,33.127102,11.487217,2.503141
17,-0.087863,0.005579,0.283319,4.595241,1.450276,35.261433,23.357632,3.653440,33.182503,11.735051,1.749628
18,0.131905,0.023869,0.285204,4.636393,1.487621,35.218845,23.611097,4.063854,33.185516,11.870604,1.188422
19,-0.083785,0.026168,0.208746,4.638854,1.516700,35.149910,23.841743,3.775100,33.196724,12.014779,1.438003
20,0.015705,37.494858,0.201401,4.703562,1.541468,35.379692,24.380117,4.335538,33.200497,12.156874,1.284348
21,0.060975,1.513546,0.191072,4.742326,1.562690,35.519436,24.792215,4.217518,33.201576,12.283073,1.277273
22,0.063711,1.340541,0.235960,4.738230,1.580734,35.585663,25.079767,4.349381,33.197788,12.380822,1.032212
23,0.036157,0.888593,0.258150,4.791395,1.594159,35.610401,25.273285,3.213950,33.181656,12.466100,0.950578
24,-0.014011,6.440383,0.176803,4.838172,1.605778,35.456985,25.219828,0.585084,33.175602,12.571233,1.188860
25,0.002868,0.004583,0.160386,4.920914,1.617459,35.323566,25.151844,1.545371,33.152538,12.620820,0.767398
26,-0.065053,0.049860,0.161949,4.930200,1.625398,35.219391,25.156059,1.899623,33.129749,12.678287,0.819217
27,-0.003239,0.049487,0.178527,4.897694,1.632435,35.249855,25.315386,2.618141,33.130993,12.766397,1.312581
28,-0.042843,0.073054,0.173086,4.956079,1.639392,35.203861,25.383482,1.804285,33.121952,12.822473,0.744135
