Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.4304053213974885,0.4140606060606061,0.4422435803613537,0.352,0.46832533972821744,0.33009315512353177,0.38235294117647056
0.43505091021289727,0.4298723328274261,0.4300531202219385,0.32332878581173263,0.47792564427545414,0.37488083889418494,0.3660436137071651
0.45274241709885277,0.41196863392488653,0.43644345763738207,0.3240366972477064,0.50151613601906,0.357840616966581,0.34551724137931034
0.43802987484860717,0.4081018518518518,0.4302673796791444,0.42962962962962964,0.48500915839197917,0.3406754772393539,0.3107822410147992
0.4227303729762717,0.40341982304404017,0.4245480844290022,0.3592505854800937,0.494055222560676,0.352674780639683,0.34791666666666665
