Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.4362565176982089,0.3669961323592609,0.5257927300850734,0.12359550561797752,0.4325596419177703,0.15698738322257536,0.13471502590673576
0.4224859753966008,0.35636309810161715,0.5242546813600684,0.14128166915052162,0.4303580769413667,0.24410304158907511,0.1391561806069578
0.4522236001444202,0.3604520998086159,0.5239648226492059,0.1634277253377753,0.4449889497453637,0.22208040842373963,0.14807152357026748
0.4588707972087122,0.3692662151783844,0.5092136490691419,0.1612070676990272,0.4478767915961898,0.18884818884818885,0.09450337512054002
0.4127440328064211,0.32728445842406645,0.5283841962890997,0.1387356425793615,0.43740756850804696,0.19477880256370173,0.10406605390247702
