Category,precision,recall,f1-score,support
Community,44.61 ± 1.64,58.37 ± 3.90,50.48 ± 1.23,43860.00 ± 54.77
Entertainment,39.65 ± 6.07,51.14 ± 5.52,44.54 ± 5.28,16740.00 ± 54.77
Food,56.23 ± 3.49,36.04 ± 2.63,43.85 ± 2.20,86900.00 ± 0.00
Nightlife,39.23 ± 8.85,53.17 ± 9.82,44.96 ± 9.12,9060.00 ± 54.77
Outdoors,36.85 ± 4.34,46.77 ± 10.97,40.25 ± 1.22,14240.00 ± 54.77
Shopping,51.90 ± 2.66,49.24 ± 3.64,50.51 ± 2.97,65760.00 ± 54.77
Travel,39.37 ± 2.37,56.64 ± 3.88,46.40 ± 2.30,17620.00 ± 44.72
macro avg,43.98 ± 2.27,50.20 ± 3.57,45.86 ± 2.57,254180.00 ± 83.67
