epoch,loss,accuracy,f1
1,1.7925522776047773,0.28404033776459175,0.0
2,1.7598293236102232,0.2993702573172819,0.0
3,1.7549409962505733,0.29811148513721686,0.0
4,1.7514277625194108,0.29798311177041137,0.0
5,1.7501454380402353,0.298207765162321,0.0
6,1.74910495469212,0.29733054715581675,0.0
7,1.7496027018140112,0.2972128715695784,0.0
8,1.7480618685523042,0.2973555086438067,0.0
9,1.748861544449317,0.29634635134364123,0.0
10,1.7483135928795888,0.29703457522679294,0.0
11,1.747374047451952,0.29785117247675014,0.0
12,1.7486711457620816,0.297291321960404,0.0
13,1.7475538056473658,0.29639270839276544,0.0
14,1.746945535258558,0.29698465225081305,0.0
15,1.7479789187878654,0.2970987619101957,0.0
16,1.748984211848889,0.29559750670394247,0.0
17,1.7486922001548941,0.29694186112854454,0.0
18,1.7481078020605554,0.2970131796656587,0.0
19,1.7486853692116289,0.29615022536657726,0.0
20,1.7483837172765662,0.29652821361328235,0.0
21,1.749484624812068,0.29719504193529983,0.0
22,1.7483507191426824,0.2969347292748331,0.0
23,1.748696932832384,0.2962714668796714,0.0
24,1.7477360228106864,0.29760512352370627,0.0
25,1.7487583157815834,0.29600045643863754,0.0
26,1.7478354897101607,0.2970381411536487,0.0
27,1.7477094835798936,0.29704170708050437,0.0
28,1.747162675254934,0.2978297769156159,0.0
29,1.7464083651342266,0.2974624864494779,0.0
30,1.7455069424116163,0.29750171164489075,0.0
31,1.7453636166685802,0.2973376790095282,0.0
32,1.745619736885177,0.2955654133622411,0.0
33,1.7453547384433263,0.29664232327266504,0.0
34,1.744639430484368,0.2976514805728305,0.0
35,1.7453604896335055,0.2973840360586524,0.0
36,1.7435004322719416,0.29627503280652706,0.0
37,1.7423085062912038,0.2975088434986022,0.0
38,1.7430056574449786,0.29779055172020313,0.0
39,1.7420093917041386,0.29921335653563075,0.0
40,1.7408408043816717,0.29811148513721686,0.0
41,1.7402844096016352,0.2972271352770012,0.0
42,1.740075483347717,0.29724139898442403,0.0
43,1.7395417954241983,0.2977727220859246,0.0
44,1.7392876018111838,0.2976978376219547,0.0
45,1.7384634116089486,0.29850017116448907,0.0
46,1.7382222341785158,0.2994701032692417,0.0
47,1.7365249045911175,0.2981863696011867,0.0
48,1.7358638239769286,0.29960204256290296,0.0
49,1.734775043366374,0.29917056541336223,0.0
50,1.734109442946969,0.29896017572887545,0.0
51,1.734009274265461,0.29939878473212755,0.0
52,1.7323473022199978,0.2988104068009357,0.0
53,1.7331467405758207,0.2981400125520625,0.0
54,1.732023970068858,0.2998480915159468,0.0
55,1.7303090235834258,0.2994594054886746,0.0
56,1.7303606426477118,0.3006860843270383,0.0
57,1.7290943169978774,0.29955568551377876,0.0
58,1.7278957246829474,0.3007360073030182,0.0
59,1.7280167187791233,0.2998373937353797,0.0
60,1.7266596124292868,0.300689650253894,0.0
61,1.7255820885777589,0.30172733496890514,0.0
62,1.7247286864475657,0.3013350830147772,0.0
63,1.7230094888624234,0.30118531408683746,0.0
64,1.721809766946465,0.30139213784446856,0.0
65,1.7203426693403598,0.3017130712614823,0.0
66,1.7199833783501055,0.302547498145718,0.0
67,1.7200915194308621,0.3009856221829178,0.0
68,1.7174513199818129,0.30282920636731897,0.0
69,1.716196973148208,0.301777257944885,0.0
70,1.7157279692652725,0.30397743481485706,0.0
71,1.7140659346599278,0.3013315170879215,0.0
72,1.7137487492926171,0.3027792833913391,0.0
73,1.7111335099780662,0.303171535345467,0.0
74,1.7101738768499386,0.3034675072744908,0.0
75,1.708721150523238,0.30302533234438295,0.0
76,1.7077127611765663,0.30290052490443314,0.0
77,1.7058624710326338,0.30482969133337134,0.0
78,1.7037940477355,0.30576039824271123,0.0
79,1.7020374161209404,0.30499728989558966,0.0
80,1.7010771418118387,0.30427697267073656,0.0
81,1.7014321724999997,0.3052362069949221,0.0
82,1.6984525861216127,0.3053574485080162,0.0
83,1.6980408774865785,0.305714041193587,0.0
84,1.6950797285282477,0.3068194785188566,0.0
85,1.6941221573324656,0.3065555999315342,0.0
86,1.6936944010131623,0.3061276887088492,0.0
87,1.6919903829664038,0.306106293147715,0.0
88,1.6908339740287737,0.3066126547612255,0.0
89,1.6895136659617513,0.3074577794260284,0.0
90,1.6897088187034834,0.3053931077765733,0.0
91,1.6878462388007132,0.30850259599475094,0.0
92,1.688433792108599,0.30728304901009873,0.0
93,1.6866319698350716,0.30686940149483655,0.0
94,1.6873404511832983,0.3088520568266104,0.0
95,1.6860325431472776,0.3080211958692303,0.0
96,1.6865110578665943,0.30815670108974724,0.0
97,1.6862509688315188,0.307707394305928,0.0
98,1.6844362210933594,0.3084241456039254,0.0
99,1.685358291882419,0.30774305357448506,0.0
100,1.6848662921554889,0.3084348433844925,0.0
