Category,precision,recall,f1-score,support
Community,0.4805,0.6101,0.5376,1839.0000
Entertainment,0.4827,0.3524,0.4074,911.0000
Food,0.5763,0.5616,0.5688,4589.0000
Nightlife,0.3172,0.4376,0.3678,601.0000
Outdoors,0.4833,0.4935,0.4883,1082.0000
Shopping,0.6359,0.5759,0.6044,4810.0000
Travel,0.4340,0.4631,0.4481,1043.0000
macro avg,0.4871,0.4992,0.4889,14875.0000
weighted avg,0.5508,0.5425,0.5441,14875.0000
