Category,precision,recall,f1-score,support
Community,0.5187,0.5359,0.5271,1840.0000
Entertainment,0.3796,0.4413,0.4081,911.0000
Food,0.6061,0.4906,0.5423,4598.0000
Nightlife,0.3588,0.3355,0.3468,602.0000
Outdoors,0.4995,0.4220,0.4575,1083.0000
Shopping,0.5859,0.6985,0.6373,4842.0000
Travel,0.4621,0.4385,0.4500,1097.0000
macro avg,0.4872,0.4803,0.4813,14973.0000
weighted avg,0.5469,0.5454,0.5422,14973.0000
