Category,precision,recall,f1-score,support
Community,0.2818,0.3905,0.3274,1621.0000
Entertainment,0.3201,0.2092,0.2530,1348.0000
Food,0.4176,0.1784,0.2500,4091.0000
Nightlife,0.1612,0.3301,0.2166,727.0000
Outdoors,0.1670,0.3271,0.2211,1177.0000
Shopping,0.4270,0.4029,0.4146,3497.0000
Travel,0.6118,0.6885,0.6479,3923.0000
macro avg,0.3409,0.3610,0.3330,16384.0000
weighted avg,0.4153,0.3894,0.3848,16384.0000
