Category,precision,recall,f1-score,support
Community,46.93 ± 2.87,60.91 ± 6.67,52.75 ± 1.67,65900.00 ± 0.00
Entertainment,40.37 ± 7.41,47.05 ± 4.02,43.25 ± 5.35,32940.00 ± 54.77
Food,61.25 ± 1.13,36.15 ± 7.33,45.07 ± 5.25,179540.00 ± 54.77
Nightlife,27.79 ± 6.35,52.68 ± 4.14,35.90 ± 5.38,25060.00 ± 54.77
Outdoors,40.28 ± 4.91,58.33 ± 5.37,47.43 ± 3.71,28220.00 ± 44.72
Shopping,58.65 ± 3.60,53.51 ± 3.94,55.81 ± 1.92,138880.00 ± 44.72
Travel,49.81 ± 2.68,67.13 ± 2.88,57.09 ± 1.00,57380.00 ± 44.72
macro avg,46.44 ± 1.70,53.68 ± 1.67,48.19 ± 1.78,527920.00 ± 44.72
