2026-05-28 23:15:28,886 - WARNING - Generating folds on the fly (no cache at /home/vitor.oliveira/PoiMtlNet/output/check2hgi/alabama/folds/fold_indices_mtl_check2hgi.pt). Run `python scripts/study/freeze_folds.py --state alabama --engine check2hgi --task mtl_check2hgi` to freeze them; paired statistical tests require frozen splits.
2026-05-28 23:15:28,886 - INFO - Creating 5-fold CV for mtl_check2hgi
2026-05-28 23:15:28,886 - INFO - Loading next-POI data: alabama/check2hgi
2026-05-28 23:15:28,958 - INFO - Next-POI data: (12709, 576) (dim=64, window=9), distribution: {np.int64(0): np.int64(2193), np.int64(1): np.int64(837), np.int64(2): np.int64(4345), np.int64(3): np.int64(453), np.int64(4): np.int64(712), np.int64(5): np.int64(3288), np.int64(6): np.int64(881)}
2026-05-28 23:15:29,058 - INFO - MTL_CHECK2HGI input modality: task_a=checkin ((12709, 9, 64)), task_b=region ((12709, 9, 64))
2026-05-28 23:15:29,190 - INFO - Fold 1/5: train=10167 val=2542 (users train=1302 val=320)
2026-05-28 23:15:29,366 - INFO - Fold 2/5: train=10167 val=2542 (users train=1297 val=325)
2026-05-28 23:15:29,438 - INFO - Fold 3/5: train=10167 val=2542 (users train=1291 val=331)
2026-05-28 23:15:29,520 - INFO - Fold 4/5: train=10167 val=2542 (users train=1300 val=322)
2026-05-28 23:15:29,624 - INFO - Fold 5/5: train=10168 val=2541 (users train=1298 val=324)
2026-05-28 23:15:29,730 - INFO - check2HGI task_set resolved: task_a=next_category/7, task_b=next_region/1109
2026-05-28 23:15:29,731 - INFO - ========================================================================
2026-05-28 23:15:29,731 - INFO - Training: state=alabama  engine=check2hgi  task=mtl  epochs=50  folds=5
2026-05-28 23:15:29,731 - INFO - ========================================================================
[36m[1m2026-05-28 23:15:30 - INFO  - ========================= FOLD 1/5 =========================[0m
2026-05-28 23:15:30,119 - INFO - [C4 per-fold log_T] fold 1 seed 42 using output/check2hgi/alabama/region_transition_log_seed42_fold1.pt
[36m[1m2026-05-28 23:15:30 - INFO  - FLOPS: 0 | Params: 0[0m
[per-head-LR] optimizer groups (name, lr, trainable_params): [('cat', 0.001, 1731079), ('reg', 0.003, 592102), ('shared', 0.001, 1584128)]
❌ Error: fvcore is required for PyTorch FLOPs calculation

Epoch 1/50:   0%|          | 0/250 [00:00<?, ?batch/s]
Epoch 1/50:   0%|          | 0/250 [00:00<?, ?batch/s]
Epoch 1/50:   0%|          | 1/250 [00:00<01:29,  2.79batch/s]
Epoch 1/50:   2%|▏         | 4/250 [00:00<00:26,  9.44batch/s]/home/vitor.oliveira/PoiMtlNet/src/tracking/metrics.py:64: UserWarning: _bincount_cuda does not have a deterministic implementation, but you set 'torch.use_deterministic_algorithms(True, warn_only=True)'. You can file an issue at https://github.com/pytorch/pytorch/issues to help us prioritize adding deterministic support for this operation. (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:160.)
  tp = torch.bincount(targets, weights=correct, minlength=num_classes)

Epoch 1/50:   2%|▏         | 5/250 [00:00<00:25,  9.44batch/s, best=N-|C-, tr=N0.67|C13.15, val=-]
Epoch 1/50 [Validating]:   2%|▏         | 5/250 [00:00<00:25,  9.44batch/s, best=N-|C-, tr=N0.67|C13.15, val=-]
Epoch 1/50 [0:00:00]:   2%|▏         | 5/250 [00:00<00:25,  9.44batch/s, best=N-|C-, tr=N0.67|C13.15, val=-]   
Epoch 1/50 [0:00:00]:   2%|▏         | 5/250 [00:00<00:25,  9.44batch/s, best=N4.68|C4.88, tr=N0.67|C13.15, val=N0.37|C4.88]
                                                                                                                            
Epoch 1/50 [0:00:00]:   2%|▏         | 5/250 [00:00<00:25,  9.44batch/s, best=N4.68|C4.88, tr=N0.67|C13.15, val=N0.37|C4.88]
Epoch 2/50:   2%|▏         | 5/250 [00:00<00:25,  9.44batch/s, best=N4.68|C4.88, tr=N0.67|C13.15, val=N0.37|C4.88]          
Epoch 2/50:   2%|▏         | 6/250 [00:00<00:34,  7.00batch/s, best=N4.68|C4.88, tr=N0.67|C13.15, val=N0.37|C4.88]
Epoch 2/50:   3%|▎         | 7/250 [00:00<00:32,  7.46batch/s, best=N4.68|C4.88, tr=N0.67|C13.15, val=N0.37|C4.88]
Epoch 2/50:   3%|▎         | 8/250 [00:01<00:30,  7.90batch/s, best=N4.68|C4.88, tr=N0.67|C13.15, val=N0.37|C4.88]
Epoch 2/50:   4%|▎         | 9/250 [00:01<00:29,  8.26batch/s, best=N4.68|C4.88, tr=N0.67|C13.15, val=N0.37|C4.88]
Epoch 2/50:   4%|▍         | 10/250 [00:01<00:28,  8.57batch/s, best=N4.68|C4.88, tr=N0.67|C13.15, val=N0.37|C4.88]
Epoch 2/50:   4%|▍         | 10/250 [00:01<00:28,  8.57batch/s, best=N4.68|C4.88, tr=N2.50|C13.64, val=-]          
Epoch 2/50 [Validating]:   4%|▍         | 10/250 [00:01<00:28,  8.57batch/s, best=N4.68|C4.88, tr=N2.50|C13.64, val=-]
Epoch 2/50 [0:00:00]:   4%|▍         | 10/250 [00:01<00:28,  8.57batch/s, best=N4.68|C4.88, tr=N2.50|C13.64, val=-]   
Epoch 2/50 [0:00:00]:   4%|▍         | 10/250 [00:01<00:28,  8.57batch/s, best=N13.14|C11.49, tr=N2.50|C13.64, val=N5.63|C11.49]
                                                                                                                                
Epoch 2/50 [0:00:00]:   4%|▍         | 10/250 [00:01<00:28,  8.57batch/s, best=N13.14|C11.49, tr=N2.50|C13.64, val=N5.63|C11.49]
Epoch 3/50:   4%|▍         | 10/250 [00:01<00:28,  8.57batch/s, best=N13.14|C11.49, tr=N2.50|C13.64, val=N5.63|C11.49]          
Epoch 3/50:   4%|▍         | 11/250 [00:01<00:46,  5.11batch/s, best=N13.14|C11.49, tr=N2.50|C13.64, val=N5.63|C11.49]
Epoch 3/50:   5%|▍         | 12/250 [00:01<00:41,  5.78batch/s, best=N13.14|C11.49, tr=N2.50|C13.64, val=N5.63|C11.49]
Epoch 3/50:   6%|▌         | 14/250 [00:01<00:31,  7.46batch/s, best=N13.14|C11.49, tr=N2.50|C13.64, val=N5.63|C11.49]
Epoch 3/50:   6%|▌         | 15/250 [00:02<00:31,  7.46batch/s, best=N13.14|C11.49, tr=N8.25|C20.39, val=-]           
Epoch 3/50 [Validating]:   6%|▌         | 15/250 [00:02<00:31,  7.46batch/s, best=N13.14|C11.49, tr=N8.25|C20.39, val=-]
Epoch 3/50 [0:00:00]:   6%|▌         | 15/250 [00:02<00:31,  7.46batch/s, best=N13.14|C11.49, tr=N8.25|C20.39, val=-]   
Epoch 3/50 [0:00:00]:   6%|▌         | 15/250 [00:02<00:31,  7.46batch/s, best=N13.14|C20.29, tr=N8.25|C20.39, val=N5.15|C20.29]
                                                                                                                                
Epoch 3/50 [0:00:00]:   6%|▌         | 15/250 [00:02<00:31,  7.46batch/s, best=N13.14|C20.29, tr=N8.25|C20.39, val=N5.15|C20.29]
Epoch 4/50:   6%|▌         | 15/250 [00:02<00:31,  7.46batch/s, best=N13.14|C20.29, tr=N8.25|C20.39, val=N5.15|C20.29]          
Epoch 4/50:   6%|▋         | 16/250 [00:02<00:37,  6.30batch/s, best=N13.14|C20.29, tr=N8.25|C20.39, val=N5.15|C20.29]
Epoch 4/50:   7%|▋         | 18/250 [00:02<00:31,  7.35batch/s, best=N13.14|C20.29, tr=N8.25|C20.39, val=N5.15|C20.29]
Epoch 4/50:   8%|▊         | 20/250 [00:02<00:28,  8.15batch/s, best=N13.14|C20.29, tr=N8.25|C20.39, val=N5.15|C20.29]
Epoch 4/50:   8%|▊         | 20/250 [00:02<00:28,  8.15batch/s, best=N13.14|C20.29, tr=N4.15|C22.36, val=-]           
Epoch 4/50 [Validating]:   8%|▊         | 20/250 [00:02<00:28,  8.15batch/s, best=N13.14|C20.29, tr=N4.15|C22.36, val=-]
Epoch 4/50 [0:00:00]:   8%|▊         | 20/250 [00:02<00:28,  8.15batch/s, best=N13.14|C20.29, tr=N4.15|C22.36, val=-]   
Epoch 4/50 [0:00:00]:   8%|▊         | 20/250 [00:02<00:28,  8.15batch/s, best=N13.14|C23.04, tr=N4.15|C22.36, val=N5.08|C23.04]
                                                                                                                                
Epoch 4/50 [0:00:00]:   8%|▊         | 20/250 [00:02<00:28,  8.15batch/s, best=N13.14|C23.04, tr=N4.15|C22.36, val=N5.08|C23.04]
Epoch 5/50:   8%|▊         | 20/250 [00:02<00:28,  8.15batch/s, best=N13.14|C23.04, tr=N4.15|C22.36, val=N5.08|C23.04]          
Epoch 5/50:   8%|▊         | 21/250 [00:03<00:37,  6.14batch/s, best=N13.14|C23.04, tr=N4.15|C22.36, val=N5.08|C23.04]
Epoch 5/50:   9%|▉         | 23/250 [00:03<00:28,  8.05batch/s, best=N13.14|C23.04, tr=N4.15|C22.36, val=N5.08|C23.04]
Epoch 5/50:  10%|█         | 25/250 [00:03<00:26,  8.63batch/s, best=N13.14|C23.04, tr=N4.15|C22.36, val=N5.08|C23.04]
Epoch 5/50:  10%|█         | 25/250 [00:03<00:26,  8.63batch/s, best=N13.14|C23.04, tr=N4.09|C25.04, val=-]           
Epoch 5/50 [Validating]:  10%|█         | 25/250 [00:03<00:26,  8.63batch/s, best=N13.14|C23.04, tr=N4.09|C25.04, val=-]
Epoch 5/50 [0:00:00]:  10%|█         | 25/250 [00:03<00:26,  8.63batch/s, best=N13.14|C23.04, tr=N4.09|C25.04, val=-]   
Epoch 5/50 [0:00:00]:  10%|█         | 25/250 [00:03<00:26,  8.63batch/s, best=N13.14|C25.13, tr=N4.09|C25.04, val=N5.05|C25.13]
                                                                                                                                
Epoch 5/50 [0:00:00]:  10%|█         | 25/250 [00:03<00:26,  8.63batch/s, best=N13.14|C25.13, tr=N4.09|C25.04, val=N5.05|C25.13]
Epoch 6/50:  10%|█         | 25/250 [00:03<00:26,  8.63batch/s, best=N13.14|C25.13, tr=N4.09|C25.04, val=N5.05|C25.13]          
Epoch 6/50:  11%|█         | 27/250 [00:03<00:37,  5.99batch/s, best=N13.14|C25.13, tr=N4.09|C25.04, val=N5.05|C25.13]
Epoch 6/50:  11%|█         | 28/250 [00:04<00:34,  6.35batch/s, best=N13.14|C25.13, tr=N4.09|C25.04, val=N5.05|C25.13]
Epoch 6/50:  12%|█▏        | 30/250 [00:04<00:27,  7.88batch/s, best=N13.14|C25.13, tr=N4.09|C25.04, val=N5.05|C25.13]
Epoch 6/50:  12%|█▏        | 30/250 [00:04<00:27,  7.88batch/s, best=N13.14|C25.13, tr=N4.36|C27.98, val=-]           
