epoch,loss,accuracy,f1
1,1.8165915635934275,0.3236099515778928,0.0
2,1.5799294886634434,0.4800133578226749,0.0
3,1.4175447693769194,0.5259809651026882,0.0
4,1.3120235381848546,0.5397228251794958,0.0
5,1.235981988039015,0.5445650358991484,0.0
6,1.1912108624393503,0.5444147603940558,0.0
7,1.16229678936804,0.5459175154449825,0.0
8,1.150879431857671,0.5443479712806812,0.0
9,1.1421448146626116,0.5445316413424611,0.0
10,1.1365017812067728,0.5467022875271331,0.0
11,1.1300025408485732,0.5470529303723493,0.0
12,1.126634235711702,0.546568709300384,0.0
13,1.1258659935491195,0.5463683419602605,0.0
14,1.1219481487946152,0.5476206378360328,0.0
15,1.1244993314497815,0.5462681582901987,0.0
16,1.1229550010474463,0.5461679746201369,0.0
17,1.1217384738702372,0.5453498079812991,0.0
18,1.1202003498988231,0.5478043078978126,0.0
19,1.1208079605393944,0.5480881616296543,0.0
20,1.1197027289742,0.547203205877442,0.0
21,1.1204796052532415,0.5481883452997162,0.0
22,1.1199700982567862,0.548689263650025,0.0
23,1.120426290531671,0.5479545834029054,0.0
24,1.1161840442425621,0.5464518283519786,0.0
25,1.115911295474083,0.5478210051761563,0.0
26,1.1156654308665912,0.5477542160627817,0.0
27,1.1152722434779403,0.5481549507430289,0.0
28,1.1169707729852663,0.5472199031557856,0.0
29,1.1163330251733854,0.5479211888462181,0.0
30,1.115201039094522,0.5478377024544999,0.0
31,1.1149793599360096,0.5460176991150443,0.0
32,1.1136545311451198,0.5483887126398397,0.0
33,1.1124301637029146,0.5487226582067123,0.0
34,1.1109412759408108,0.548288528969778,0.0
35,1.1125260734223705,0.5490232092168976,0.0
36,1.112371835678363,0.5479211888462181,0.0
37,1.1126823435484179,0.5478210051761563,0.0
38,1.1131203251383424,0.5476206378360328,0.0
39,1.1082148808950494,0.5488896309901486,0.0
40,1.110376045412881,0.5495742194022374,0.0
41,1.1112861809736103,0.5478210051761563,0.0
42,1.1094947221343237,0.5492068792786776,0.0
43,1.1076003312945146,0.5483052262481215,0.0
44,1.1070634312294505,0.5488896309901486,0.0
45,1.1084624212161192,0.5477542160627817,0.0
46,1.1064642840264576,0.5482217398564034,0.0
47,1.1091991361144151,0.549273668392052,0.0
48,1.1058300995392798,0.5483887126398397,0.0
49,1.1054769395050212,0.5493738520621139,0.0
50,1.1043063505521142,0.5483052262481215,0.0
51,1.1070243494999112,0.5498914676907664,0.0
52,1.10401701707039,0.5499749540824845,0.0
53,1.1015428142608117,0.5502421105359826,0.0
54,1.1015474237888518,0.5508766071130405,0.0
55,1.1017639268875759,0.5512439472366004,0.0
56,1.099201606454147,0.5515611955251294,0.0
57,1.0993484210999864,0.54990816496911,0.0
58,1.097765322757854,0.5515111036900985,0.0
59,1.0998466708979,0.5503422942060444,0.0
60,1.0966834341191871,0.5521122057104692,0.0
61,1.098079330818863,0.5507764234429788,0.0
62,1.097279020557222,0.5504257805977626,0.0
63,1.0950561683152868,0.5506595424945734,0.0
64,1.0921611638912316,0.5520955084321255,0.0
65,1.0930636608893216,0.5514777091334112,0.0
66,1.092097376061314,0.5513775254633495,0.0
67,1.0930182462543532,0.5515611955251294,0.0
68,1.092604594709161,0.5520621138754384,0.0
69,1.0903575965211276,0.5523793621639673,0.0
70,1.089516570206217,0.552212389380531,0.0
71,1.0901743486541045,0.551577892803473,0.0
72,1.0873846969096523,0.5535481716480214,0.0
73,1.0869329874733291,0.5528969777926198,0.0
74,1.0867171035304175,0.5539656036066121,0.0
75,1.0871813254038705,0.5530472532977124,0.0
76,1.0868944443532154,0.5518450492569711,0.0
77,1.0833480732451697,0.55460010018367,0.0
78,1.085016355432519,0.5518116547002838,0.0
79,1.0826040424435142,0.5537986308231758,0.0
80,1.0819970065513542,0.5541158791117048,0.0
81,1.0799785916684645,0.5528134914009016,0.0
82,1.0803803610948992,0.5536650525964267,0.0
83,1.0795823895965082,0.5547002838537318,0.0
84,1.0804559077697438,0.5526966104524963,0.0
85,1.0790827091875967,0.5535314743696778,0.0
86,1.0777040299717981,0.5547503756887627,0.0
87,1.0768527761805853,0.5543162464518283,0.0
88,1.0753311256710287,0.5552178994823844,0.0
89,1.0758653178360729,0.5553013858741025,0.0
90,1.0752431593110077,0.5550008348639172,0.0
91,1.0742697608871001,0.5551177158123226,0.0
92,1.0744456085145204,0.5541826682250793,0.0
93,1.0734552083100635,0.5550676239772917,0.0
94,1.0721403974546457,0.555101018533979,0.0
95,1.073269617965572,0.5554516613791952,0.0
96,1.072731046398766,0.5544164301218901,0.0
97,1.0715869675814798,0.5561195525129404,0.0
98,1.0718396129503058,0.5562865252963767,0.0
99,1.0729204349594257,0.5546167974620136,0.0
100,1.0712610367762065,0.5548505593588245,0.0
