Shopping,Community,Food,Entertainment,Travel,Outdoors,Nightlife
0.3635550520258788,0.0769465028931073,0.5404358035435721,0.5532281912272056,0.8184902258493073,0.4734716459197787,0.16442652329749105
0.30376257811172575,0.03924951477248221,0.5409037685612643,0.5767210617056253,0.8222689220381024,0.454761490755231,0.1167899829254411
0.26914438194697743,0.04334236299229006,0.5279601872846668,0.5641479099678457,0.8094386592335472,0.4232406992380099,0.10641773628938156
0.30290774154281114,0.03836530442035029,0.528532814358309,0.5078669765778652,0.791560906317677,0.4700797125856068,0.14478337754199824
0.29327317473338804,0.060199979383568705,0.5286547430992791,0.5715705353815577,0.8022303618505471,0.43845432997078443,0.20926787981379602
